Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Ahrens T.","36818630800;","Management Controls that Anchor other Organizational Practices",2018,"Contemporary Accounting Research","35","1",,"58","86",,4,"10.1111/1911-3846.12377","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042012140&doi=10.1111%2f1911-3846.12377&partnerID=40&md5=328c03a428f82f672bfa4728e3f30501","United Arab Emirates University, United Arab Emirates","Ahrens, T., United Arab Emirates University, United Arab Emirates","How do management control practices structure other organizational practices? This paper proposes a theory of practice hierarchies. The key idea is that organizations possess constitutive rules that define their character. They are enacted by the practices at the top of the hierarchy. These “anchor practices” contain objectives and established ways of doing things that control, or structure, subsidiary practices. They do so by defining key social relationships in the organization, often ones that are antagonistic. The paper uses illustrations from a longitudinal field study of a retail bank and draws on insights from cultural sociology. © CAAA",,,"Ahrens, T.; United Arab Emirates UniversityUnited Arab Emirates; email: ahrens101@gmail.com",,"Wiley-Blackwell",08239150,,,,"English","Contemp. Account. Res.",Article,"Final","",Scopus,2-s2.0-85042012140
"Mullis C.E., Hatfield R.C.","56458090300;8287866400;","The Effects of Multitasking on Auditors’ Judgment Quality",2018,"Contemporary Accounting Research","35","1",,"314","333",,6,"10.1111/1911-3846.12392","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041743856&doi=10.1111%2f1911-3846.12392&partnerID=40&md5=038b4181cff4fa93dcf0cfcf327e7120","Georgia State University, United States; The University of Alabama, United States","Mullis, C.E., Georgia State University, United States; Hatfield, R.C., The University of Alabama, United States","Auditors must frequently multitask in order to complete their work efficiently. However, the potential impact of multitasking on auditors’ judgment quality is poorly understood. Using Ego Depletion Theory and a laboratory experiment, we predict and find that auditors become less able to identify seeded errors after multitasking, and that this effect is most prominent in the identification of conceptual, rather than mechanical, errors. These negative consequences of multitasking are mitigated when auditors are exposed to an intervention based on a theoretical countermeasure of replenishing depleted self-control resources, in that multitasking auditors identify more seeded errors with the intervention than without. Given that multitasking is a pervasive feature of the current audit environment, these findings have direct implications for audit practice. Beyond identifying multitasking as a cause of impaired performance in auditing, this study's results provide initial evidence that such negative effects can be mitigated, resulting in improved audit quality and, by extension, improved financial statement quality. © CAAA",,,"Hatfield, R.C.; The University of AlabamaUnited States; email: rhatfiel@cba.ua.edu",,"Wiley-Blackwell",08239150,,,,"English","Contemp. Account. Res.",Article,"Final","",Scopus,2-s2.0-85041743856
"Scott Asay H.","57192699786;","Horizon-Induced Optimism as a Gateway to Earnings Management",2018,"Contemporary Accounting Research","35","1",,"7","30",,5,"10.1111/1911-3846.12388","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041738788&doi=10.1111%2f1911-3846.12388&partnerID=40&md5=9462c8cdd71213a3f8d24d94f8a76c44","University of Iowa, United States","Scott Asay, H., University of Iowa, United States","Recent work in accounting suggests that managerial optimism can lead managers to escalate income-increasing earnings management. In this paper, I examine how a fundamental attribute of the earnings management setting—the amount of time between the earnings management decision and the future reversal—serves as one potential source of managerial optimism. I conduct two experiments to test whether the amount of time between the earnings management decision and the future reversal systematically induces optimism that increases participants’ propensity to engage in behavior that is analogous to accruals-based earnings management and to real earnings management, holding constant incentives, agency frictions, and the information environment. My results indicate that, independent of their innate optimism, the time between the earnings management decision and the future reversal likely encourages managers to overestimate their ability to compensate for current-period earnings management through strong future performance. This optimism, in turn, likely increases managers’ propensity to engage in both forms of earnings management. © CAAA","accruals-based earnings management; optimism; real earnings management",,"Scott Asay, H.; University of IowaUnited States; email: scott-asay@uiowa.edu",,"Wiley-Blackwell",08239150,,,,"English","Contemp. Account. Res.",Article,"Final","",Scopus,2-s2.0-85041738788
"Sunder J., Sunder S.V., Zhang J.","16240040800;35423016700;57192189968;","Balance Sheet Conservatism and Debt Contracting",2018,"Contemporary Accounting Research","35","1",,"494","524",,9,"10.1111/1911-3846.12356","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041696168&doi=10.1111%2f1911-3846.12356&partnerID=40&md5=d2a402c3e26cc3b4d10721b6fd6bddff","University of Arizona, United States; McGill University, Canada","Sunder, J., University of Arizona, United States; Sunder, S.V., University of Arizona, United States; Zhang, J., McGill University, Canada","We study the role of borrowers’ balance sheet conservatism (i.e., conservatism in asset values) in debt contract design. We find that borrowing costs are decreasing in the degree of balance sheet conservatism, and this effect is stronger for firms with lower credit quality. This is consistent with balance sheet conservatism reducing lenders’ uncertainty about the liquidation value of assets, thus facilitating the ex ante screening of borrowers. We predict that better ex ante screening also reduces the need for ex post monitoring, and find that balance sheet conservatism is associated with less restrictive covenant terms. Further, we find that asymmetric timeliness in earnings is associated with lower borrowing costs only when balance sheet conservatism is not high. This result suggests that lenders appear to recognize the constraining effect of high balance sheet conservatism on future conservatism in earnings. © CAAA",,,,,"Wiley-Blackwell",08239150,,,,"English","Contemp. Account. Res.",Article,"Final","",Scopus,2-s2.0-85041696168
"Files R., Gurun U.G.","35223237700;33367927000;","Lenders’ Response to Peer and Customer Restatements",2018,"Contemporary Accounting Research","35","1",,"464","493",,7,"10.1111/1911-3846.12374","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041693687&doi=10.1111%2f1911-3846.12374&partnerID=40&md5=2822c497d7968e73eac822fc40b6d390","University of Texas at Dallas, United States","Files, R., University of Texas at Dallas, United States; Gurun, U.G., University of Texas at Dallas, United States","We investigate whether restatements announced by economically related firms influence the contract terms a borrower receives from lenders. A restatement by a major customer firm increases the loan spread of a borrower by 11 basis points, on average. The contagion effects of customer restatements are higher (45 basis points) when a borrower's switching costs are high. Restatements by peer firms in the same industry also increase a borrower's loan spread, and this increase occurs regardless of restatement severity. Moreover, the sensitivity of loan spread to peer restatements is significantly greater when the restating peer firms are also in the bank's lending portfolio, suggesting that a lender's personal experience with restatements in an industry makes it more attuned to the potential implications of these restatements for the borrowing firm. Finally, our results suggest that lenders utilize information from peer restatements to anticipate future restatements by the borrowing firm. © CAAA",,,"Gurun, U.G.; University of Texas at DallasUnited States; email: umit.gurun@utdallas.edu",,"Wiley-Blackwell",08239150,,,,"English","Contemp. Account. Res.",Article,"Final","",Scopus,2-s2.0-85041693687
"Zhang J.H.","56121294000;","Accounting Comparability, Audit Effort, and Audit Outcomes",2018,"Contemporary Accounting Research","35","1",,"245","276",,17,"10.1111/1911-3846.12381","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041686765&doi=10.1111%2f1911-3846.12381&partnerID=40&md5=8325e412cac10d76e4b8f3182f799549","The University of Memphis, United States","Zhang, J.H., The University of Memphis, United States","Accounting comparability among peer firms in the same industry reflects the similarity and the relatedness of firms’ operating environments and financial reporting. From the perspectives of “inherent audit risk” and “external information efficiency,” comparability is helpful for auditors in assessing client audit risk and lowers the costs of information acquisition, processing, and testing. I posit that the availability of information about comparable clients helps improve audit efficiency and accuracy. Empirical results show that comparability is negatively related to audit effort (surrogated by audit fees and audit delay). Moreover, comparability is negatively associated with the likelihood of audit opinion errors. These findings are robust to different specifications of regression models, particularly for the “endogeneity” issues due to the possible reverse causality that auditor style might influence client firms’ comparability. In sum, the study shows that accounting comparability enhances the utility of accounting information for external audits. © CAAA",,,"Zhang, J.H.; The University of MemphisUnited States; email: jzhang5@memphis.edu",,"Wiley-Blackwell",08239150,,,,"English","Contemp. Account. Res.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85041686765
"Fitzgerald B.C., Omer T.C., Thompson A.M.","55750707800;6506254393;56085008000;","Audit Partner Tenure and Internal Control Reporting Quality: U.S. Evidence from the Not-For-Profit Sector",2018,"Contemporary Accounting Research","35","1",,"334","364",,3,"10.1111/1911-3846.12348","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041677579&doi=10.1111%2f1911-3846.12348&partnerID=40&md5=e5c19e1a36c94e43af3cd0ad23051011","Northeastern University, United States; University of Nebraska–Lincoln, United States; University of Illinois at Urbana–Champaign, United States","Fitzgerald, B.C., Northeastern University, United States; Omer, T.C., University of Nebraska–Lincoln, United States; Thompson, A.M., University of Illinois at Urbana–Champaign, United States","This study examines the effects of audit partner tenure and audit partner changes on internal control reporting quality for large U.S. not-for-profit (NFP) organizations. Regulators contend that audit partners lose their objectivity over successive audits, reducing audit quality. A large body of research has examined this issue, primarily in non-U.S. jurisdictions, with mixed results. We examine the associations between audit partner tenure and audit partner changes and the incidence of reported internal control deficiencies (ICDs), the quality of internal control reports (following PCAOB audit quality indicators), and the severity of reported ICDs. We find negative associations between audit partner tenure and the incidence of reported ICDs, the quality of internal control reports, and the severity of reported ICDs. Together, these findings indicate that internal control reporting quality deteriorates with audit partner tenure. However, we find no association between audit partner changes and internal control reporting, which is consistent with partners lacking client specific knowledge in their first year with a client. Finally, we find no association between either audit partner tenure or changes and the likelihood of remediation. Our findings contribute large-sample U.S. evidence on the association between audit partner tenure and internal control reporting quality and provide useful information to government regulators, NFP boards charged with the oversight of the external auditor and internal controls, and NFP stakeholders. © CAAA",,,"Thompson, A.M.; University of Illinois at Urbana–ChampaignUnited States; email: amthomps@illinois.edu",,"Wiley-Blackwell",08239150,,,,"English","Contemp. Account. Res.",Article,"Final","",Scopus,2-s2.0-85041677579
"Chen C.-W., Collins D.W., Kravet T.D., Mergenthaler R.D.","57200568247;7403253898;36093047800;16643084600;","Financial Statement Comparability and the Efficiency of Acquisition Decisions",2018,"Contemporary Accounting Research","35","1",,"164","202",,44,"10.1111/1911-3846.12380","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041648326&doi=10.1111%2f1911-3846.12380&partnerID=40&md5=02c3e314ebd417b78021eea3c3fe3c61","University of Illinois at Urbana–Champaign, United States; University of Iowa, United States; University of Connecticut, United States; University of Arizona, United States","Chen, C.-W., University of Illinois at Urbana–Champaign, United States; Collins, D.W., University of Iowa, United States; Kravet, T.D., University of Connecticut, United States; Mergenthaler, R.D., University of Arizona, United States","This study examines whether acquirers make better acquisition decisions when target firms’ financial statements exhibit greater comparability with industry peer firms. We predict and find that acquirers make more profitable acquisition decisions when target firms’ financial statements are more comparable—as evidenced by higher merger announcement returns, higher acquisition synergies, and better future operating performance. We also find that post-acquisition goodwill impairments and post-acquisition divestitures are less likely when target firms’ financial statements are more comparable. Finally, we find that acquirers benefit most from comparability when acquirers’ ex ante information asymmetry is higher, acquirers operate in volatile operating environments, and management knows relatively less about the target. In total, our evidence suggests targets’ financial statement comparability helps acquirers make better acquisition-investment decisions and fosters more efficient capital allocation. © CAAA",,,"Mergenthaler, R.D.; University of ArizonaUnited States; email: rmergenthaler@email.arizona.edu",,"Wiley-Blackwell",08239150,,,,"English","Contemp. Account. Res.",Article,"Final","",Scopus,2-s2.0-85041648326
"Klein A.","7402143326;","Discussion of “Financial Statement Comparability and the Efficiency of Acquisition Decisions”",2018,"Contemporary Accounting Research","35","1",,"203","210",,2,"10.1111/1911-3846.12379","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041647853&doi=10.1111%2f1911-3846.12379&partnerID=40&md5=5a719cc919e2e9e7052cdbe42fdff19c","New York University, United States","Klein, A., New York University, United States","Chen, Collins, Kravet, and Mergenthaler (CCKM,) is an empirical investigation of whether, after controlling for other known determinants of an acquirer's abnormal stock returns and expected and realized synergies, financial statement comparability impacts the investment decisions surrounding the acquirer's purchase of another company. The primary result is that higher financial statement comparability, as measured by De Franco, Kothari, and Verdi (DKV,), yields improvements on outcomes associated with mergers and acquisitions. This discussion presents some criticisms of the DKV measure as applied to this study; the main criticism being whether the DKV measure captures accounting comparability or the risk of the target firm. The empirical results presented in CCKM are consistent with both explanations, thus making it difficult to disentangle CCKM's interpretation from an alternative explanation of their empirical findings. © CAAA",,,"Klein, A.; New York UniversityUnited States; email: aklein@stern.nyu.edu",,"Wiley-Blackwell",08239150,,,,"English","Contemp. Account. Res.",Article,"Final","",Scopus,2-s2.0-85041647853
"Defond M.L., Francis J.R., Hallman N.J.","6602107693;7201708540;57078317800;","Awareness of SEC Enforcement and Auditor Reporting Decisions",2018,"Contemporary Accounting Research","35","1",,"277","313",,11,"10.1111/1911-3846.12352","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039989249&doi=10.1111%2f1911-3846.12352&partnerID=40&md5=6dd68023744135a4ada542fc1d0477bb","University of Southern California, United States; University of Missouri–Columbia, United States; University of Technology Sydney, Australia; University of Texas at Austin, United States","Defond, M.L., University of Southern California, United States; Francis, J.R., University of Missouri–Columbia, United States, University of Technology Sydney, Australia; Hallman, N.J., University of Texas at Austin, United States","We find that non-Big 4 audit offices with greater awareness of SEC enforcement are more likely to issue first-time going-concern reports to distressed clients; where SEC “awareness” is measured using (i) audit office proximity to SEC regional offices, and (ii) proximity to specific SEC enforcement actions against auditors. We also show that these non-Big 4 audit offices issue more going-concern opinions to clients who do not subsequently fail, indicating a conservative bias that reduces the informativeness of audit reports. This conservative reporting bias is also associated with higher audit fees and higher auditor switching rates. These findings are important because non-Big 4 firms now audit 39 percent of SEC registrants and issue 88 percent of going-concern audit reports. For Big 4 offices, we find some evidence that awareness of SEC enforcement may improve reporting accuracy by reducing Type II errors (failing to issue a going-concern report to a company that fails), although the number of cases is small. © CAAA",,,"Defond, M.L.; University of Southern CaliforniaUnited States; email: defond@marshall.usc.edu",,"Wiley-Blackwell",08239150,,,,"English","Contemp. Account. Res.",Article,"Final","",Scopus,2-s2.0-85039989249
"Khurana I.K., Pereira R., Zhang E.X.","6701350734;14021874500;57200034067;","Is Real Earnings Smoothing Harmful? Evidence from Firm-Specific Stock Price Crash Risk",2018,"Contemporary Accounting Research","35","1",,"558","587",,11,"10.1111/1911-3846.12353","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038813045&doi=10.1111%2f1911-3846.12353&partnerID=40&md5=c4277b7b380f13e25191db6269a696cc","University of Missouri–Columbia, United States; University of Washington Tacoma, United States","Khurana, I.K., University of Missouri–Columbia, United States; Pereira, R., University of Missouri–Columbia, United States; Zhang, E.X., University of Washington Tacoma, United States","This study examines whether and when real earnings smoothing influences firm-specific stock price crash risk. Using a sample of U.S. public firms for the years 1993 through 2014, we find real earnings smoothing to be positively associated with firm-specific stock price crash risk. This finding is consistent with the view that real earnings smoothing helps managers withhold bad news, keep poor-performing projects, conceal resource diversion, and engage in ineffective risk management, which increases crash risk. Further, we find a stronger relation between crash risk and real earnings smoothing when firm uncertainty is higher, product market competition is lower, and balance sheet constraint is higher. Overall, our study suggests that real earnings smoothing destroys shareholder value in that it increases stock price crash risk. © CAAA",,,"Khurana, I.K.; University of Missouri–ColumbiaUnited States; email: Khuranai@missouri.edu",,"Wiley-Blackwell",08239150,,,,"English","Contemp. Account. Res.",Article,"Final","",Scopus,2-s2.0-85038813045
"Beck M.J., Francis J.R., Gunn J.L.","56609695400;7201708540;57198420906;","Public Company Audits and City-Specific Labor Characteristics",2018,"Contemporary Accounting Research","35","1",,"394","433",,12,"10.1111/1911-3846.12344","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038020397&doi=10.1111%2f1911-3846.12344&partnerID=40&md5=5df48cfec9849534440d9f0618670b47","Michigan State University, United States; University of Missouri–Columbia, United States; University of Technology–Sydney, Australia; University of Pittsburgh, United States","Beck, M.J., Michigan State University, United States; Francis, J.R., University of Missouri–Columbia, United States, University of Technology–Sydney, Australia; Gunn, J.L., University of Pittsburgh, United States","Prior research emphasizes the centrality of audit offices in understanding auditing practices, and documents significant interoffice variation in audit outcomes based on industry expertise and office size. Our study examines how two city-specific labor characteristics also affect audit offices and local audit markets: the city's average educational attainment, and the number of accountants in a city, which proxy for a city's human capital. Our argument draws on the urban economics literature and predicts that the level of human capital in a city is positively associated with an audit office's ability to conduct high-quality audits. As expected, there is a positive association between audit quality (quality of audited earnings and accuracy of going-concern reports) and average education level in the city in which the lead engagement office is located. This association is generally significant for both Big 4 and non-Big 4 offices, but is relatively stronger for non-Big 4 firms that are more tied to local labor markets. A company is also more likely to choose a non-Big 4 auditor in cities with higher educational levels and relatively more accountants, and there is evidence of higher non-Big 4 audit fees as a city's education level increases. Collectively, these results suggest that local labor characteristics affect audit offices, audit quality, and the ability of non-Big 4 auditors to compete with Big 4 auditors in the audits of public companies. © CAAA",,,"Francis, J.R.; University of Missouri–ColumbiaUnited States; email: francis@missouri.edu",,"Wiley-Blackwell",08239150,,,,"English","Contemp. Account. Res.",Article,"Final","",Scopus,2-s2.0-85038020397
"Joo J.H., Chamberlain S.L.","57199226797;35888094100;","The Effects of Governance on Classification Shifting and Compensation Shielding",2017,"Contemporary Accounting Research","34","4",,"1779","1811",,3,"10.1111/1911-3846.12331","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037693964&doi=10.1111%2f1911-3846.12331&partnerID=40&md5=14546d56fb45723208b792bcbb76c8a0","University of Hong Kong, Hong Kong; University of British Columbia, Canada","Joo, J.H., University of Hong Kong, Hong Kong; Chamberlain, S.L., University of British Columbia, Canada","Prior research (e.g., Dechow, Huson, and Sloan) documents that, on average, compensation practices appear to shield CEO pay from income-decreasing special items. In some circumstances, compensation shielding can be efficient. For example, it may encourage CEOs with earnings-sensitive pay to take an action that reduces current earnings but nevertheless enhances value. Compensation shielding can be inefficient in other circumstances, such as when a board of directors is captured by an overly powerful CEO or the magnitude of negative special items has been overstated (e.g., by shifting core expenses into special items). This paper explores whether strong governance can explain cross-sectional variation in compensation shielding, and whether stronger governance and auditing are associated with less shifting of expenses. We find that strong corporate governance mechanisms, as captured by board (and committee) independence, the Sarbanes-Oxley (2002) Act (SOX) and its related governance reforms, and switches to Big 4 auditors, are all associated with less compensation shielding. While our evidence suggests that strong overall governance is associated with a reduction in manipulation of core earnings through classification shifting in the cross-section, we find inconclusive evidence to suggest that board independence or SOX influence classification shifting. © CAAA",,,"Joo, J.H.; University of Hong KongHong Kong; email: jeongjoo@hku.hk",,"Wiley-Blackwell",08239150,,,,"English","Contemp. Account. Res.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85037693964
"Pincus M., Tian F., Wellmeyer P., Xu S.X.","7101995843;56895563300;57199231649;7404438521;","Do Clients’ Enterprise Systems Affect Audit Quality and Efficiency?",2017,"Contemporary Accounting Research","34","4",,"1975","2021",,7,"10.1111/1911-3846.12335","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037691598&doi=10.1111%2f1911-3846.12335&partnerID=40&md5=6abdbd9ea70b00c31e4a9f93de749abc","University of California, Irvine, United States; The Hong Kong Polytechnic University, Hong Kong; Norwegian School of Economics, Norway; Research Center for Contemporary Management, Key Research Institute of Humanities and Social Sciences at Universities, School of Economics and Management, Tsinghua University, China","Pincus, M., University of California, Irvine, United States; Tian, F., The Hong Kong Polytechnic University, Hong Kong; Wellmeyer, P., University of California, Irvine, United States, Norwegian School of Economics, Norway; Xu, S.X., Research Center for Contemporary Management, Key Research Institute of Humanities and Social Sciences at Universities, School of Economics and Management, Tsinghua University, China","Enterprise systems (ESs) are widely used to support business processes along the enterprise value chain. It has been shown that ESs, by integrating business functions and making information about day-to-day activities available, enhance operational transparency and improve the internal information environment. However, while ES-based business infrastructures can offer many benefits, their prevalence and increased complexity have also brought new challenges to external auditors. Motivated by the prominence of this issue for auditors and regulators and by the scarcity of research jointly examining ESs and auditors’ work, we investigate whether the presence and extent of client firms’ ES implementations are related to the quality and efficiency of auditors’ work. Using proprietary archival data on ES implementations and controlling for self-selection, we find that ES implementation improves the quality and efficiency of current and future years’ audit work. Specifically, there are fewer restatements, a greater likelihood of auditors issuing going-concern opinions to firms that do not survive, higher accruals-based auditing quality, a lower likelihood of Form 10-K filing delays, and generally lower audit fees. We further show that the benefits of ESs generally increase with the scope of implementation and are generally greater when the ES includes accounting and finance systems. Inconsistent with improvement in the quality of auditors’ work, we find no evidence that ESs help auditors identify material weaknesses in advance of restatement announcements and we find that, even in the presence of ESs, auditors issue an excessive number of going-concern opinions to clients that survive. © CAAA",,,"Pincus, M.; University of CaliforniaUnited States; email: mpincus@uci.edu",,"Wiley-Blackwell",08239150,,,,"English","Contemp. Account. Res.",Article,"Final","",Scopus,2-s2.0-85037691598
"Cornaggia K.J., Krishnan G.V., Wang C.","55804444600;26660408200;57193499774;","Managerial Ability and Credit Ratings",2017,"Contemporary Accounting Research","34","4",,"2094","2122",,20,"10.1111/1911-3846.12334","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037653089&doi=10.1111%2f1911-3846.12334&partnerID=40&md5=2d4371ed6671380ac4b357cda775cc30","Pennsylvania State University, United States; Bentley University, United States; University of Cincinnati, United States","Cornaggia, K.J., Pennsylvania State University, United States; Krishnan, G.V., Bentley University, United States; Wang, C., University of Cincinnati, United States","We test whether credit rating analysts consider managerial ability as a credit risk factor and find that higher-ability managers obtain more favorable credit ratings. Controlling for past performance, these results suggest that managerial ability is itself a significant credit rating factor. Cross-sectional analyses indicate that managerial ability is beneficial specifically in firms facing financial or competitive pressure. We find that high-ability managers mitigate the adverse impact on ratings of other credit risk factors including negative earnings and low interest coverage. Our results contribute to a growing literature documenting economic benefits to hiring and retaining high-quality management. © CAAA",,,"Krishnan, G.V.; Bentley UniversityUnited States; email: gkrishnan@bentley.edu",,"Wiley-Blackwell",08239150,,,,"English","Contemp. Account. Res.",Article,"Final","",Scopus,2-s2.0-85037653089
"Francis J.R., Mehta M.N., Zhao W.","7201708540;57199170680;55572726000;","Audit Office Reputation Shocks from Gains and Losses of Major Industry Clients",2017,"Contemporary Accounting Research","34","4",,"1922","1974",,6,"10.1111/1911-3846.12328","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037617136&doi=10.1111%2f1911-3846.12328&partnerID=40&md5=a14ce29731b740b02f9592b3afb2704a","University of Missouri–Columbia and University of Technology Sydney, United States; University of Michigan, United States; Southern Illinois University and Renmin University of China, United States","Francis, J.R., University of Missouri–Columbia and University of Technology Sydney, United States; Mehta, M.N., University of Michigan, United States; Zhao, W., Southern Illinois University and Renmin University of China, United States","Our study reports evidence on the dynamic effects of client switches on auditor reputations and fee premia. Offices of large accounting firms that lose (gain) major industry clients experience a reputation shock leading to more same-industry client losses (gains) over the next two years. There is also a shift in audit fees charged to other same-industry clients when a major client loss (gain) results in an audit office losing (gaining) city-level industry leadership. A major client loss or gain also creates a short-term capacity shock to an audit office's ability to supply high-quality audits. However, there is no evidence of reputation spillovers to other-industry clients in the audit office, or to clients in other offices of the accounting firm. © CAAA",,,"Francis, J.R.; University of Missouri–Columbia and University of Technology SydneyUnited States; email: francis@missouri.edu",,"Wiley-Blackwell",08239150,,,,"English","Contemp. Account. Res.",Article,"Final","",Scopus,2-s2.0-85037617136
"Haislip J.Z., Myers L.A., Scholz S., Seidel T.A.","56613210300;7202503868;7102312897;56592166800;","The Consequences of Audit-Related Earnings Revisions",2017,"Contemporary Accounting Research","34","4",,"1880","1914",,6,"10.1111/1911-3846.12346","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034257980&doi=10.1111%2f1911-3846.12346&partnerID=40&md5=61013398a8e8580e71518b08800ee749","University of North Texas, United States; The University of Tennessee, United States; University of Kansas, United States; Brigham Young University, United States","Haislip, J.Z., University of North Texas, United States; Myers, L.A., The University of Tennessee, United States; Scholz, S., University of Kansas, United States; Seidel, T.A., Brigham Young University, United States","In this study, we investigate the consequences that auditors and their clients face when earnings announced in an unaudited earnings release are subsequently revised, presumably as a result of year-end audit procedures, so that earnings as reported in the 10-K differ from earnings as previously announced. Specifically, we examine whether the likelihood of an auditor “losing the client” is greater following such revisions, and whether the likelihood of dismissal is influenced by revisions that more negatively impact earnings, that cause the client to miss important earnings benchmarks, by greater local auditor competition, or by auditor characteristics. We also examine audit pricing subsequent to audit-related earnings revisions for evidence of pricing concessions to retain the client. Finally, we examine whether client executives experience a greater likelihood of turnover following an audit-related earnings revision. Consistent with expectations, we find that auditor dismissals are more likely following audit-related earnings revisions. We also find that dismissals are more likely when revisions cause clients to miss important benchmarks and when there is greater local auditor competition. Among nondismissing clients, we find that future audit fees are lower when the effect of the revision on earnings is more negative, consistent with auditors offering price concessions to retain clients when revisions are more displeasing. We also find a greater likelihood of future chief financial officer (CFO) turnover as the effect of the revision worsens. Our findings offer important insights into the consequences that auditors face when balancing their responsibility for high audit quality and client satisfaction, as well as into the consequences that CFOs face when releasing inflated but not fully audited earnings. © CAAA",,,"Myers, L.A.; The University of TennesseeUnited States; email: lmyers16@utk.edu",,"Wiley-Blackwell",08239150,,,,"English","Contemp. Account. Res.",Article,"Final","",Scopus,2-s2.0-85034257980
"Kim J., Lee K.H., Lie E.","57197735073;57201465247;7004135659;","Dividend Stickiness, Debt Covenants, and Earnings Management",2017,"Contemporary Accounting Research","34","4",,"2022","2050",,3,"10.1111/1911-3846.12349","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034251315&doi=10.1111%2f1911-3846.12349&partnerID=40&md5=76b888d3cb69b0562ddb95d8d18ff376","University of Rochester, United States; Norwegian School of Economics, Norway; University of Iowa, United States","Kim, J., University of Rochester, United States; Lee, K.H., Norwegian School of Economics, Norway; Lie, E., University of Iowa, United States","Consistent with the notion that dividends are very sticky, Daniel, Denis, and Naveen () report evidence that firms manage earnings upward when pre-managed earnings are expected to fall short of dividend payments. However, we find that this evidence is not robust when controlling for firms' tendency to manage earnings upward to avoid reporting earnings declines; only firms with high leverage exhibit a statistically weak tendency to manage earnings to close deficits of pre-managed earnings relative to dividends. We further report that the decision to cut dividends depends on whether reported earnings fall short of past dividends, but not on earnings management that eliminates a shortfall in pre-managed earnings relative to dividend payments. Overall, our evidence suggests that firms that face dividend constraints are more likely to cut dividends than to manage earnings to avoid dividend cuts. © CAAA",,,"Kim, J.; University of RochesterUnited States; email: jaewoo.kim@simon.rochester.edu",,"Wiley-Blackwell",08239150,,,,"English","Contemp. Account. Res.",Article,"Final","",Scopus,2-s2.0-85034251315
"Hillison S.M., Peecher M.E.","57197729488;6603470268;","Discussion of “The Consequences of Audit-Related Earnings Revisions”",2017,"Contemporary Accounting Research","34","4",,"1915","1921",,1,"10.1111/1911-3846.12347","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034214069&doi=10.1111%2f1911-3846.12347&partnerID=40&md5=174dbdbe7253a2da63193716b44cb1c6","Virginia Polytechnic Institute and State University, United States; University of Illinois at Urbana-Champaign, United States","Hillison, S.M., Virginia Polytechnic Institute and State University, United States; Peecher, M.E., University of Illinois at Urbana-Champaign, United States","We organize our discussion of Haislip, Myers, Scholz, and Seidel (2017) (hereafter HMSS) around three areas: managing auditor business risk, a lack of auditor competence as an alternative story to auditors acting independently for their results, and drawing inferences from archival vis-à-vis experimental studies. We conclude our discussion by arguing that the investigation by HMSS sets the stage for future research concerning why earnings revisions occur and why auditors and CFOs appear to bear adverse consequences when they do occur. © CAAA",,,"Peecher, M.E.; University of Illinois at Urbana-ChampaignUnited States; email: peecher@illinois.edu",,"Wiley-Blackwell",08239150,,,,"English","Contemp. Account. Res.",Article,"Final","",Scopus,2-s2.0-85034214069
