Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Tourish D., Willmott H.","6701757320;7004818710;","In Defiance of Folly: Journal rankings, mindless measures and the ABS Guide",2015,"Critical Perspectives on Accounting","26",,,"37","46",,68,"10.1016/j.cpa.2014.02.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961289234&doi=10.1016%2fj.cpa.2014.02.004&partnerID=40&md5=f0e2ce6e0124768b64f8efbf75ac9d76","Royal Holloway, University of London, Egham, Surrey, TW20 0EX, United Kingdom; Cardiff Business School, Cardiff University, Aberconway Building, Colum Drive, Cardiff, CF10 3EU, United Kingdom","Tourish, D., Royal Holloway, University of London, Egham, Surrey, TW20 0EX, United Kingdom; Willmott, H., Cardiff Business School, Cardiff University, Aberconway Building, Colum Drive, Cardiff, CF10 3EU, United Kingdom","In this paper we challenge the defence of the ABS Guide offered by its authors (Rowlinson et al.). We direct critical attention to its various uses, including as an inappropriate surrogate for assessing the quality of published work without it having to be read; the taking of decisions about which staff to include in research quality assessments, such as the UK's REF; and, its use by promotions and appointment panels within business schools. The Guide offers a one size fits all formula for estimating the quality of journal articles and journals. This approach disadvantages emergent journals and areas of interest. It contributes to a wider debasement of academic culture whereby business schools and academics are encouraged to over-focus on issues of status and league table positioning for their own sake, rather than address important issues of concern to our wider society. Consequently, we urge its withdrawal. Failing that, we suggest that it should be ignored by business schools, and regarded as a quaint but dangerous experiment that it would be wise to consign to our past. © 2014 Elsevier Ltd.","Disciplinary authority; Journal rankings; Research assessment",,"Tourish, D.; Royal Holloway, United Kingdom",,"Academic Press",10452354,,,,"English","Crit. Perspect. Account.",Article,"Final","",Scopus,2-s2.0-84961289234
"Rowlinson M., Harvey C., Kelly A., Morris H., Todeva E.","6701582270;7202112955;35221664900;35222095500;24178129600;","Accounting for research quality: Research audits and the journal rankings debate",2015,"Critical Perspectives on Accounting","26",,,"2","22",,15,"10.1016/j.cpa.2013.05.012","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943698509&doi=10.1016%2fj.cpa.2013.05.012&partnerID=40&md5=4cc97ddd47b8fa04c2b2c0e93b927790","School of Business and Management, Queen Mary University of London, Mile End Road, London, E1 4NS, United Kingdom; Newcastle University Business School, Faculty of Humanities and Social Sciences, Newcastle University, 7th Floor Daysh Building, Newcastle, NE1 7RU, United Kingdom; Department of Sociology, Goldsmiths, University of London, New Cross, London, SE14 6NW, United Kingdom; The College of Arts and Social Science, The University of Salford, The Crescent, Salford, M5 4WT, United Kingdom; Surrey Business School, Faculty of Business, Economics and Law, University of Surrey, Guildford, GU2 7XH, United Kingdom","Rowlinson, M., School of Business and Management, Queen Mary University of London, Mile End Road, London, E1 4NS, United Kingdom; Harvey, C., Newcastle University Business School, Faculty of Humanities and Social Sciences, Newcastle University, 7th Floor Daysh Building, Newcastle, NE1 7RU, United Kingdom; Kelly, A., Department of Sociology, Goldsmiths, University of London, New Cross, London, SE14 6NW, United Kingdom; Morris, H., The College of Arts and Social Science, The University of Salford, The Crescent, Salford, M5 4WT, United Kingdom; Todeva, E., Surrey Business School, Faculty of Business, Economics and Law, University of Surrey, Guildford, GU2 7XH, United Kingdom","The question of whether and how research quality should be measured, and the consequences of research audits such as the UK's Research Excellence Framework (REF) - formerly the RAE - are considered in relation to the role of journal ratings such as the Association of Business Schools Academic Journal Quality Guide (the ABS Guide). Criticism of the ABS Guide has distracted attention from the results of successive RAEs, where the panel for Business and Management has been one of the most selective in its allocation of the highest grades, especially when compared with the neighbouring field of Economics. If the ABS Guide had been used to grade outputs submitted for Business and Management in the RAE 2008 then many more outputs would have received the highest grades, especially in accounting where outputs from journals such as Critical Perspectives on Accounting, which are highly rated in the ABS Guide, appear to have been downgraded by the RAE panel. The alleged bias against accounting in the ABS Guide rests on a particular interpretation of citation impact factors for journals, and a narrow definition of subject fields. Critics of the ABS Guide would be better advised to direct their attention to scrutinizing the results of the REF and considering whether it provides an adequate research ranking for UK business schools. 15% of all full time students in the UK study business and management, including accounting and finance, but only 6.7% of the full time equivalent research active staff submitted in the RAE 2008 were in business and management, or accounting and finance. Research audits are therefore forcing the separation of teaching from research in UK business schools. With an estimated ratio of 71 full time students per research active faculty member in UK business schools, it may be time to consider a more appropriate, inclusive, and economical form of ranking for research in business and management. © 2013 Elsevier Ltd.","Accounting journals; Critical; Journal rankings; Research audit; United Kingdom",,"Rowlinson, M.; School of Business and Management, Mile End Road, United Kingdom",,"Academic Press",10452354,,,,"English","Crit. Perspect. Account.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84943698509
"Everett J., Neu D., Rahaman A.S., Maharaj G.","7102558461;6701826464;6602103329;56641500800;","Praxis, Doxa and research methods: Reconsidering critical accounting",2015,"Critical Perspectives on Accounting","32",,,"37","44",,24,"10.1016/j.cpa.2015.04.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84948102839&doi=10.1016%2fj.cpa.2015.04.004&partnerID=40&md5=7aaa4eeb56262617364eaf5750817e61","Schulich School of Business, York University, 4700 Keele Street, Toronto, ON  M3J 1P3, Canada; Haskayne School of Business, University of Calgary, 2500 University Drive, Calgary, AB  T2N 1N4, Canada","Everett, J., Schulich School of Business, York University, 4700 Keele Street, Toronto, ON  M3J 1P3, Canada; Neu, D., Schulich School of Business, York University, 4700 Keele Street, Toronto, ON  M3J 1P3, Canada; Rahaman, A.S., Haskayne School of Business, University of Calgary, 2500 University Drive, Calgary, AB  T2N 1N4, Canada; Maharaj, G., Schulich School of Business, York University, 4700 Keele Street, Toronto, ON  M3J 1P3, Canada","This essay examines the critical accounting fiel's current reliance on qualitative methods, asking whether these methods are necessarily better than quantitative methods. The notion of praxis and the purpose of critical research are discussed and the pros and cons of quantitative methods in relation to this notion and purpose are considered. The taxonomy of critical accounting and its ontological and epistemological assumptions are reviewed in order to problematize the field's doxa, or taken-for-granted understanding of how critical research ought to be conducted. Examples are provided of two theoretical perspectives that rely on quantitative and mixed methods (critical realism and Bourdieu's praxeology), and a number of research questions that are conducive to the use of quantitative and mixed methods are identified. © 2015.","Bourdieu; Critical realism; Doxa; Epistemology; Praxis; Quantitative and mixed methods",,"Everett, J.; Schulich School of Business, 4700 Keele Street, Canada; email: jeverett@schulich.yorku.ca",,"Academic Press",10452354,,,,"English","Crit. Perspect. Account.",Editorial,"Final","",Scopus,2-s2.0-84948102839
"Patten D.M.","7005741931;","An insider's reflection on quantitative research in the social and environmental disclosure domain",2015,"Critical Perspectives on Accounting","32",,,"45","50",,17,"10.1016/j.cpa.2015.04.006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84948102359&doi=10.1016%2fj.cpa.2015.04.006&partnerID=40&md5=cb9db65e90e953501e78c2a3ec809fdb","Department of Accounting, Illinois State University, Normal, IL  61761, United States","Patten, D.M., Department of Accounting, Illinois State University, Normal, IL  61761, United States","In this commentary, I reflect on my use of quantitative techniques to assess corporate social and environmental accounting (SEA) and disclosure. In addition to summarizing my intended agenda in that regard, I offer my reasons for relying on quantitative methods while also acknowledging issues and concerns within the body of SEA research using these techniques. Overall, I try to make the case that multiple approaches to analysis of SEA issues are necessary to truly understand, and ultimately, improve corporate disclosure, and accordingly, there is a place for quantitative investigations within the critical arena. © 2015 Elsevier Ltd.","Critical; Environmental; Social",,"Patten, D.M.; Department of Accounting, United States; email: dmpatte@ilstu.edu",,"Academic Press",10452354,,,,"English","Crit. Perspect. Account.",Article,"Final","",Scopus,2-s2.0-84948102359
"Gray R., Milne M.J.","35386612600;7005520913;","It's not what you do, it's the way that you do it? Of method and madness",2015,"Critical Perspectives on Accounting","32",,,"51","66",,33,"10.1016/j.cpa.2015.04.005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84948092330&doi=10.1016%2fj.cpa.2015.04.005&partnerID=40&md5=8114f188dc5c9d5e1520c3341170622e","School of Management, University of St Andrews, Scotland, United Kingdom; Department of Accounting and Information Systems, College of Business and Law, University of Canterbury, New Zealand","Gray, R., School of Management, University of St Andrews, Scotland, United Kingdom; Milne, M.J., Department of Accounting and Information Systems, College of Business and Law, University of Canterbury, New Zealand","This short essay takes the opportunity presented by the paper by Patten (2015). 1 to enter the debate concerning the relative pros and cons of quantitative versus qualitative research methods. Too often, this is a sterile 'debate' and in accounting especially, the actual lack of real debate is destructive - manifest as it is in the pernicious attachment of key academic journals to a single (and largely unexamined) notion of what comprises good research and consequently what is permitted as knowledge. This restriction has additional unanticipated consequences in that it (a) refuses to acknowledge research findings that appear in journals other than those anointed by the high priests of self-styled positivism and (b) it severely limits the research questions that can be addressed to only those which can be perceived and addressed through a narrow array of method (Chua, 1986). We argue that such a position is untenable as well as undesirable and, following Feyerabend and Morgan (as well as Caldwell, McCloskey and Tashakkori &amp; Teddlie), argue for pluralism in method choice grounded in a pragmatic philosophy driven firstly by a concern for the research problem, and an absence of a fact-value distinction. We suggest that such pluralism is especially important in an area concerned with social and environmental issues which, ultimately, are matters of life and death and more important than trivial matters of 'which method is best' (or perhaps - more accurately - which method is permitted in journal X). © 2015 Elsevier Ltd.","Critical; Environmental; Social",,"Gray, R.; School of Management, United Kingdom; email: rhg1@st-andrews.ac.uk",,"Academic Press",10452354,,,,"English","Crit. Perspect. Account.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84948092330
"Roberts R.W., Wallace D.M.","7404281577;56651647700;","Sustaining diversity in social and environmental accounting research",2015,"Critical Perspectives on Accounting","32",,,"78","87",,15,"10.1016/j.cpa.2015.04.008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84948092155&doi=10.1016%2fj.cpa.2015.04.008&partnerID=40&md5=05c69b9ce600071846ce6671f6b609d6","Kenneth G. Dixon School of Accounting, University of Central Florida, Orlando, FL  32816, United States","Roberts, R.W., Kenneth G. Dixon School of Accounting, University of Central Florida, Orlando, FL  32816, United States; Wallace, D.M., Kenneth G. Dixon School of Accounting, University of Central Florida, Orlando, FL  32816, United States","During its relatively brief, 40-year life as a recognized field of inquiry (Owen, 2008), research in social and environmental accounting (SEA) has witnessed its fair share of struggles within both the mainstream and critical accounting literature. Only recently, the elite mainstream academic journals in the United States have (re)discovered SEA-related work on corporate social responsibility, and in a vast majority of that work, earlier SEA studies are either not acknowledged (e.g., Elliott, Jackson, Peecher, & White, 2014) or are dismissed as irrelevant to the discussion at hand (e.g., Moser & Martin, 2012). Critical accounting research has been more welcoming generally to SEA topics, although there has been near constant tension between the reformist approach taken in many SEA studies and the more radical tenor understandably present in critical research (e.g., Spence, 2009; Tinker et al., 1991). At certain points in the development of SEA research, common ground has been found (Tinker & Gray, 2003). Grappling with these dilemmas seems especially acute for quantitative SEA work that follows an objectivist/positivist research tradition, often facing increasing methodological hurdles from the elite mainstream, and/or a rejection of fundamental assumptions by critical theorists.The purpose of this paper is twofold. First, we offer support for sustaining diversity in SEA research by discussing the potential for quantitative SEA research projects to substantively challenge mainstream conceptions of SEA. Second, in order to promote quantitative SEA research we present a literature review that informs current and potential quantitative SEA scholars of recent developments in this stream of research, focusing primarily on the methodological requirements present in related mainstream quantitative research. Although admittedly partial and selective in its presentation, through this commentary we aim to promote continued support of quantitative SEA research within the critical accounting community and to help enable non-mainstream quantitative SEA researchers to disarm methodological criticisms from elite mainstream sources. © 2015 Elsevier Ltd.","Corporate social responsibility; Environmental accounting; Quantitative research; Social accounting; Sustainability",,"Roberts, R.W.; Kenneth G. Dixon School of Accounting, United States; email: rroberts@bus.ucf.edu",,"Academic Press",10452354,,,,"English","Crit. Perspect. Account.",Article,"Final","",Scopus,2-s2.0-84948092155
"Saravanamuthu K.","6602234677;","Instilling a sustainability ethos in accounting education through the Transformative Learning pedagogy: A case-study",2015,"Critical Perspectives on Accounting","32",,,"1","36",,12,"10.1016/j.cpa.2015.05.008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84948088168&doi=10.1016%2fj.cpa.2015.05.008&partnerID=40&md5=f6b3589897baab780cbdb903dc1cb64f","Newcastle Business School, Faculty of Business and Law, University of Newcastle, Callaghan, NSW  2308, Australia","Saravanamuthu, K., Newcastle Business School, Faculty of Business and Law, University of Newcastle, Callaghan, NSW  2308, Australia","This paper draws on the extended theorisation of Mezirow's (2000) psycho-critical Transformative Learning pedagogy, a form of deep-learning, to examine how accounting education could (i) challenge the unproblematic perpetuation of economic rationalism in accounting's predominately technical curriculum, and (ii) sow the seeds of a sustainability ethos. This pedagogy initiates a disorienting dilemma by contrasting accounting's economic rationalism with sustainability's ecological resilience. It then enables learners to discover deeper layers of this tension in a student-centred participatory learning environment: learners harness their emotional intelligence to critically evaluate accounting's financial perspective, and expand their consciousness of the other. A case-study on the lived-experiences and perceptions of two consecutive cohorts of accounting students sheds light on how and why this pedagogy contributed to five (of ten) graduates interviewed reconsidering their existing moral consciousness and professional identities, four graduates reinforcing their prevailing sustainability perspectives, and one graduate, with language difficulties, maintaining accounting's financial perspective. © 2015 Elsevier Ltd.","Accounting education; Critical; Sustainability; Transformative Learning",,"Saravanamuthu, K.; Newcastle Business School, Australia; email: Kalathevi.Saravanamuthu@newcastle.edu.au",,"Academic Press",10452354,,,,"English","Crit. Perspect. Account.",Article,"Final","",Scopus,2-s2.0-84948088168
"Richardson A.J.","7402534195;","Quantitative research and the critical accounting project",2015,"Critical Perspectives on Accounting","32",,,"67","77",,15,"10.1016/j.cpa.2015.04.007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84948073385&doi=10.1016%2fj.cpa.2015.04.007&partnerID=40&md5=8e7cb6d1478e11328dc3d9e3a760c7d1","Odette School of Business, University of Windsor, Windsor, ON, Canada","Richardson, A.J., Odette School of Business, University of Windsor, Windsor, ON, Canada","The critical accounting project has largely shunned quantitative methods. While this is partly justified on philosophical grounds, the potential for quantitative methods to contribute to the critical accounting project is significant. This paper reviews the position of quantitative methods within critical theory and attempts to reclaim quantitative methods as a legitimate form of critical accounting research. The paper then identifies some aspects of the untapped potential of quantitative methods for the critical accounting project including exploring the vast unexplained variance in market models, developing alternative dependent variables for analysis, providing descriptive baselines for the assessment of social transformations, and the potential for mixed methods studies. © 2015 Elsevier Ltd.","Critical; Public interest; Social",,"Richardson, A.J.; Odette School of Business, Canada; email: ajr@uwindsor.ca",,"Academic Press",10452354,,,,"English","Crit. Perspect. Account.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84948073385
"Annisette M., Cooper C., Gendron Y.","6507390900;7403319079;7003984630;","Living in a contradictory world: CPA's admission to SSCI",2015,"Critical Perspectives on Accounting","31",,,"1","4",,5,"10.1016/j.cpa.2015.06.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938984152&doi=10.1016%2fj.cpa.2015.06.001&partnerID=40&md5=04a16c1a1ad39c95f14e7bc081cf52a4",,"Annisette, M.; Cooper, C.; Gendron, Y.",[No abstract available],,,"Annisette, M.",,"Academic Press",10452354,,,,"English","Crit. Perspect. Account.",Editorial,"Final","All Open Access, Green",Scopus,2-s2.0-84938984152
"Sikka P.","7005657573;","The hand of accounting and accountancy firms in deepening income and wealth inequalities and the economic crisis: Some evidence",2015,"Critical Perspectives on Accounting","30",,,"46","62",,27,"10.1016/j.cpa.2013.02.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930824502&doi=10.1016%2fj.cpa.2013.02.003&partnerID=40&md5=27dae72ed9efb96c67782e039a239134","Centre for Global Accountability, University of Essex, United Kingdom","Sikka, P., Centre for Global Accountability, University of Essex, United Kingdom","This paper looks at the economic crisis in the UK. It argues that everyday accounting practices are deeply implicated in the inequitable distribution of income and wealth, a major cause of the economic crisis engulfing the neoliberal economies. Without adequate purchasing power middle and low income households cannot make the purchases necessary for a sustained revival of the economic activity. Accounting calculations and discourses play a major role in the determination of wages and taxes. They prioritise the interests of capital over labour and the state and have systematically eroded labour's share of the gross domestic product. At the same time, despite a massive growth in corporate profitability, the UK state's share of the national wealth in the form of tax revenues has also declined. It is argued that accounting practices which label payment of wages to labour and payment of taxes to the state as 'costs' amplify capitalist concerns about private appropriation of surpluses and have played a major role in assigning such payments to negative spaces. Through the sale of tax avoidance schemes to corporations and wealthy elites, accountancy firms have facilitated a skewed distribution of income of wealth and further constrained the state's capacity to reflate the economy. Consequently, the tax burdens on the less well-off have increased and further eroded their purchasing power and possibilities of building a sustainable economy. © 2013 Elsevier Ltd.","Accounting firms; Critical; Inequalities; Public sector; Taxation",,"Sikka, P.; Centre for Global Accountability, Essex Business School, University of EssexUnited Kingdom",,"Academic Press",10452354,,,,"English","Crit. Perspect. Account.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84930824502
"Cooper C.","7403319079;","Accounting for the fictitious: A Marxist contribution to understanding accounting's roles in the financial crisis",2015,"Critical Perspectives on Accounting","30",,,"63","82",,49,"10.1016/j.cpa.2014.08.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930824160&doi=10.1016%2fj.cpa.2014.08.002&partnerID=40&md5=00ae05d36a212a748ecdfb9dafa9a16f","United Kingdom","Cooper, C., United Kingdom","This paper presents a contribution to the debates surrounding the culpability of accounting in the recent financial crisis. It adopts a Marxist theoretical perspective concentrating mainly on Marx's work on fictitious capital. Fictitious capital is any form of investment (for example bonds, stocks, derivatives, and collateralized debt obligations) which is based upon the expectation of future returns. According to Marx while fictitious capital is useful to capitalism, it cannot create value - only human labour can do that. The recent crisis was exacerbated by the significant amounts of investment which were made in extreme forms of fictitious capital. The paper argues that the accounting profession's adoption of financial economic rationalities meant that it helped to animate the form of financialised neo-liberalism which dominated at the time of the crisis. The accounting profession and accounting academia have implemented and propagated technologies and rationalities which enabled, legitimised, and drove the activities of business in general and financial institutions in particular in the run up to and since the crisis. While, accounting could be seen as being complicit in the crisis, it is important to remember that it was a capitalist crisis. The intuitional structures of accounting mean that it is susceptible of being captured by the most powerful in society. © 2015 Elsevier Ltd.","Critical; Marx; Public interest Capitalism; Social",,"Cooper, C.United Kingdom",,"Academic Press",10452354,,,,"English","Crit. Perspect. Account.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84930824160
"Gendron Y., Smith-Lacroix J.-H.","7003984630;54682309200;","The global financial crisis: Essay on the possibility of substantive change in the discipline of finance",2015,"Critical Perspectives on Accounting","30",,,"83","101",,29,"10.1016/j.cpa.2013.09.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930822236&doi=10.1016%2fj.cpa.2013.09.002&partnerID=40&md5=3ee27d67fd6f453f715d7be220477531","Faculté des sciences de l'administration, Pavillon Palasis-Prince, Université Laval, 2325, rue de la Terrasse, Local 6224, Québec City, QC  G1V 0A6, Canada","Gendron, Y., Faculté des sciences de l'administration, Pavillon Palasis-Prince, Université Laval, 2325, rue de la Terrasse, Local 6224, Québec City, QC  G1V 0A6, Canada; Smith-Lacroix, J.-H., Faculté des sciences de l'administration, Pavillon Palasis-Prince, Université Laval, 2325, rue de la Terrasse, Local 6224, Québec City, QC  G1V 0A6, Canada","In this essay, we reflect on difficulties that may constrain the achievement of substantive change in areas of public policy. Our focus is the discipline of finance - as a field of practices and a field of research - in the aftermath of the Global Financial Crisis. Our exploratory analysis indicates difficulties in concretizing substantive change in both fields, although difficulties do not imply absolute inertia and structural inalterability. In particular, we found indications that, apart from a few exceptions, the core of finance research has largely failed to invest in the promotion of paradigmatic diversity, and continues to resist the idea. Yet, the stakes involved are significant, since finance's lack of diversity in research paradigms arguably translates into a body of knowledge that presents important limitations when trying to make sense of important phenomena, not least of which are infrequent but highly significant events unfolding in the political economy. Although we are aware of the underlying obstacles, we maintain that there is a need for finance academics to increase their commitment to research diversity and engage more thoroughly in the examination of finance in action. While the development of behavioral finance constitutes an interesting intellectual ramification, which allows the field to experiment in relaxing the assumption of investor rationality, a stronger engagement in diversifying knowledge, paradigmatically and methodologically, is needed for richer and grounded understandings of finance in action to concretize. © 2013 Elsevier Ltd.","Epistemology of finance; Finance research; Global financial crisis; Public policy; Research diversity; Substantive change",,"Gendron, Y.; Faculté des sciences de l'administration, Pavillon Palasis-Prince, Université Laval, 2325, rue de la Terrasse, Local 6224, Canada",,"Academic Press",10452354,,,,"English","Crit. Perspect. Account.",Article,"Final","",Scopus,2-s2.0-84930822236
"Chabrak N., Gendron Y.","8574404100;7003984630;","Promoting research from the ""periphery"": Engaging critically with the Global Financial Crisis",2015,"Critical Perspectives on Accounting","30",,,"1","8",,10,"10.1016/j.cpa.2015.01.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930820859&doi=10.1016%2fj.cpa.2015.01.002&partnerID=40&md5=d99fa9691d45b6d1eaca6adb3e391cc2","United Arab Emirates University (UAEU), College of Business and Economics, Accounting Department, United Arab Emirates; Université Laval, Faculté des sciences de l'administration, École de comptabilitéQC, Canada","Chabrak, N., United Arab Emirates University (UAEU), College of Business and Economics, Accounting Department, United Arab Emirates; Gendron, Y., Université Laval, Faculté des sciences de l'administration, École de comptabilitéQC, Canada",[No abstract available],,,"Chabrak, N.; United Arab Emirates University (UAEU), College of Business and Economics, Accounting DepartmentUnited Arab Emirates",,"Academic Press",10452354,,,,"English","Crit. Perspect. Account.",Editorial,"Final","",Scopus,2-s2.0-84930820859
"Richard J.","8621727300;","Rejoinder",2015,"Critical Perspectives on Accounting","30",,,"44","45",,,"10.1016/j.cpa.2014.07.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930819986&doi=10.1016%2fj.cpa.2014.07.004&partnerID=40&md5=4ae537b451c136acd78d7d1c390ff4b2","Paris, France","Richard, J., Paris, France",[No abstract available],,,"Richard, J.France",,"Academic Press",10452354,,,,"English","Crit. Perspect. Account.",Note,"Final","",Scopus,2-s2.0-84930819986
"Bryer R.","6602766525;","For Marx: A critique of Jacques Richard's 'The dangerous dynamics of modern capitalism (From static to IFRS' futuristic accounting)'",2015,"Critical Perspectives on Accounting","30",,,"35","43",,2,"10.1016/j.cpa.2014.09.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930819882&doi=10.1016%2fj.cpa.2014.09.004&partnerID=40&md5=9f4b7c433d450aecb432c2be2414d597","Warwick Business School, United Kingdom","Bryer, R., Warwick Business School, United Kingdom","This commentary critically discusses Jacque Richard's thesis that we can explain the development of financial accounting across four major countries over the last 200 or so years, as the consequence of the progressive shortening of time preference for consumption as capital socialised, by contrasting it with the accounting implications of Marx's theory of the transition to capitalism. It provides a critique of Richard's definition of capitalism, queries his interpretation of the historical evidence, and questions his diagnosis of the cause and the likely consequences of IFRSs' 'futuristic' malaise. It concludes, nonetheless, that only by conducting such challenging comparative international research will we realise the promise of critical accounting history. © 2014 Elsevier Ltd.","Capitalism; Critical; Marx; Public interest; Social",,"Bryer, R.; Warwick Business SchoolUnited Kingdom",,"Academic Press",10452354,,,,"English","Crit. Perspect. Account.",Note,"Final","",Scopus,2-s2.0-84930819882
"Richard J.","8621727300;","The dangerous dynamics of modern capitalism (from static to IFRS' futuristic accounting)",2015,"Critical Perspectives on Accounting","30",,,"9","34",,19,"10.1016/j.cpa.2014.09.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930794289&doi=10.1016%2fj.cpa.2014.09.003&partnerID=40&md5=79e79624fc48a3176b870866d0b3e7f1","University Paris Dauphine, France","Richard, J., University Paris Dauphine, France","In this article, we utilize accounting history to demonstrate that modern capitalist accounting has evolved similarly in four prominent countries (France, Germany, Great Britain and the United States) and that this evolution has been in a dangerous direction. Using the Classic Continental European Accounting Theory lens, we show that, since the industrial revolution, capitalist financial accounting and capital calculation have progressed through the same three main stages: static, dynamic and futuristic. We also maintain that this process has permitted an unbridled acceleration of profit recognition, which contributes significantly to financial crises manifestations. © 2014 Elsevier Ltd.","Calculative rationality; Capital calculation; Capitalism; Global financial crisis; History of capitalism",,"Richard, J.; University Paris DauphineFrance",,"Academic Press",10452354,,,,"English","Crit. Perspect. Account.",Article,"Final","",Scopus,2-s2.0-84930794289
"Duval A.-M., Gendron Y., Roux-Dufort C.","56538012100;7003984630;16310527600;","Exhibiting nongovernmental organizations: Reifying the performance discourse through framing power",2015,"Critical Perspectives on Accounting","29",,,"31","53",,14,"10.1016/j.cpa.2015.01.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929711517&doi=10.1016%2fj.cpa.2015.01.003&partnerID=40&md5=71cfc87c2874148f445abba1e4cbf8c9","Faculté des sciences de l'administration, Université Laval, 2325, rue de la Terrasse, Québec City, QC  G1V 0A6, Canada; Faculté des sciences de l'administration, Université Laval, 2325, rue de la Terrasse, Local 6224, Québec City, QC  G1V 0A6, Canada; Faculté des sciences de l'administration, Université Laval, 2325, rue de la Terrasse, Local 1543, Québec City, QC  G1V 0A6, Canada","Duval, A.-M., Faculté des sciences de l'administration, Université Laval, 2325, rue de la Terrasse, Québec City, QC  G1V 0A6, Canada; Gendron, Y., Faculté des sciences de l'administration, Université Laval, 2325, rue de la Terrasse, Local 6224, Québec City, QC  G1V 0A6, Canada; Roux-Dufort, C., Faculté des sciences de l'administration, Université Laval, 2325, rue de la Terrasse, Local 1543, Québec City, QC  G1V 0A6, Canada","This article investigates the power of representation through a study of how funders may exert framing influence on NGOs through the collection and arrangement of information required in grant applications. We examine the Canadian International Development Agency's (CIDA) grant application process, especially the detailed blank forms it imposes on grant seekers and the extensive guidelines provided. Our focus is how the prescriptive arrangement of information constrains personalization possibilities and shifts, partially but significantly, the power of framing NGO representations into funders' hands. Out of this process emerges a representation of NGOs as ""financially inclined performers"", which aim to deliver results as defined by funders. CIDA is found to diffuse normative views on what NGOs ought to be and do, thereby constructing a sense of reality that privileges (economic) performance over social imperatives. Our study illustrates how meaning creation, an ""unobtrusive device"", is a constituent of funders' disciplinary arsenal, which reifies a political discourse that conceives of NGOs' role as performers that deliver aid technically and narrowly - certainly not in an adaptive way. Although forms and guidelines do not constitute unequivocal manifestations of power, they are positioned to exert subtle and indirect influence, in our case in the name of neoliberalism. © 2015 Elsevier Ltd.","Critical discourse analysis; Framing power; New public management (NPM); Nongovernmental organization (NGO); Social; Visual cultural studies and representation",,"Gendron, Y.; Faculté des sciences de l'administration, Université Laval, 2325, rue de la Terrasse, Local 6224, Canada",,"Academic Press",10452354,,,,"English","Crit. Perspect. Account.",Article,"Final","",Scopus,2-s2.0-84929711517
"Hooks J., Stewart R.","16316025400;24303820500;","The changing role of accounting: From consumers to shareholders",2015,"Critical Perspectives on Accounting","29",,,"86","101",,3,"10.1016/j.cpa.2015.03.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929703741&doi=10.1016%2fj.cpa.2015.03.001&partnerID=40&md5=cffd3fbb34a70e2ccf31bcb50de9bf81","Massey University, New Zealand; Seattle Pacific UniversityWA  98119, United States","Hooks, J., Massey University, New Zealand; Stewart, R., Seattle Pacific UniversityWA  98119, United States","From the view of accounting as a social, political and institutional practice, this study examines the processes of accounting change as a State-sponsored consumer co-operative transformed to a private sector company pursuing profitability and value creation for shareholders. Accounting policy and practice were important aspects of the institutional and regulatory logics as the organisation changed from an entity focused on community service obligations to one that was profit driven. The State was the main factor/agent enabling this change. We frame our study within institutional theory and the political economy of accounting. We use institutional theory to inform our understanding of the institutional terrain and the political economy of accounting to understand the power and coercion of the State. Accounting rules and practices were co-opted to provide legitimacy, resistance, institutional logic, coercive change, and to redistribute wealth and power in society. © 2015 Elsevier Ltd.","Accounting change; Corporatization; Institutional terrain; Organisational change; Political economy",,"Hooks, J.; School of Accountancy, Massey University, North Shore Mail Centre, Private Bag 102904, New Zealand",,"Academic Press",10452354,,,,"English","Crit. Perspect. Account.",Article,"Final","",Scopus,2-s2.0-84929703741
