Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Miller G.S., Skinner D.J.","7404979097;7201627929;","The evolving disclosure landscape: How changes in technology, the media, and capital markets are affecting disclosure",2015,"Journal of Accounting Research","53","2",,"221","239",,95,"10.1111/1475-679X.12075","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84928278805&doi=10.1111%2f1475-679X.12075&partnerID=40&md5=2d4dfb529d77b665f34e26763e41b6d3","University of Michigan, Ross School of Business, United States; University of Chicago, Booth School of Business, United States","Miller, G.S., University of Michigan, Ross School of Business, United States; Skinner, D.J., University of Chicago, Booth School of Business, United States","Recent changes in technology and the media are causing significant changes in how capital markets assimilate and respond to information. We identify important themes in the disclosure literature and use this as a framework to discuss the conference papers that appear in this volume. These papers examine how managers' disclosure practices are being affected by changes in technology, the media, and capital markets. While this work makes important progress, we discuss how continuing technological change and the emergence of new forms of media offer further opportunities for research on the role of disclosure in capital markets. ©, University of Chicago on behalf of the Accounting Research Center, 2015.","Conference calls; Disclosure; Media",,,,"Blackwell Publishing Ltd",00218456,,,,"English","J. Account. Res.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84928278805
"Lee L.F., Hutton A.P., Shu S.","55009668800;7006826162;8697034100;","the role of social media in the capital market: Evidence from consumer product recalls",2015,"Journal of Accounting Research","53","2",,"367","404",,99,"10.1111/1475-679X.12074","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84928256250&doi=10.1111%2f1475-679X.12074&partnerID=40&md5=854f6308d6e14d28cfc7d2379bc45789","Carroll School of Management, Boston College, United States","Lee, L.F., Carroll School of Management, Boston College, United States; Hutton, A.P., Carroll School of Management, Boston College, United States; Shu, S., Carroll School of Management, Boston College, United States","We examine how corporate social media affects the capital market consequences of firms' disclosure in the context of consumer product recalls. Product recalls constitute a ""product crisis"" exposing the firm to reputational damage, loss of future sales, and legal liability. During such a crisis it is crucial for the firm to quickly and directly communicate its intended message to a wide network of stakeholders, which, in turn, renders corporate social media a potentially useful channel of disclosure. While we document that corporate social media, on average, attenuates the negative price reaction to recall announcements, the attenuation benefits of corporate social media vary with the level of control the firm has over its social media content. In particular, with the arrival of Facebook and Twitter, firms relinquished complete control over their social media content, and the attenuation benefits of corporate social media, while still significant, lessened. Detailed Twitter analysis confirms that the moderating effect of social media varies with the level of firm involvement and with the amount of control exerted by other users: the negative price reaction to a recall is attenuated by the frequency of tweets by the firm, while exacerbated by the frequency of tweets by other users. ©, University of Chicago on behalf of the Accounting Research Center, 2015.","Disclosure; Product recalls; Social media; Twitter",,,,"Blackwell Publishing Ltd",00218456,,,,"English","J. Account. Res.",Article,"Final","",Scopus,2-s2.0-84928256250
"Brown N.C., Stice H., White R.M.","37460989800;56602958700;55481658100;","Mobile communication and local information flow: Evidence from distracted driving laws",2015,"Journal of Accounting Research","53","2",,"275","329",,17,"10.1111/1475-679X.12077","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84928235811&doi=10.1111%2f1475-679X.12077&partnerID=40&md5=8a389d95a0224e59e4dc43f4d478475b","Alfred Lerner College of Business and Economics, University of Delaware, United States; Warrington College of Business Administration, University of Florida, United States; Goizueta Business School, Emory University, United States","Brown, N.C., Alfred Lerner College of Business and Economics, University of Delaware, United States; Stice, H., Warrington College of Business Administration, University of Florida, United States; White, R.M., Goizueta Business School, Emory University, United States","We examine the influence of mobile communication on local information flow and local investor activity using the enforcement of statewide distracted driving restrictions, which are exogenous events that constrain mobile communication while driving. By restricting mobile communication across a potentially sizable set of local individuals, these restrictions could inhibit local information flow and, in turn, the market activity of stocks headquartered in enforcement states. We first document a decline in Google search activity for local stocks when restrictions take effect, suggesting that constraints on mobile communication significantly affect individuals' information search activity. We further find significant declines in local trading volume when restrictions are enforced. This drop in liquidity is (1) attenuated when laws provide substitutive means of mobile communication and (2) magnified when locals have long car commutes and when their daily commutes overlap with regular exchange hours. Moreover, trading volume suffers the most for local stocks with lower institutional ownership, less analyst coverage, and more intangible information. Additional analyses show lower intraday volume during local commute times when mobile connectivity is constrained. Together, our results suggest that local information and local investors matter in stock markets and that mobile communication is an important mechanism through which these elements operate to affect liquidity and price discovery. ©, University of Chicago on behalf of the Accounting Research Center, 2015.","Liquidity; Local bias; Mobile communication",,,,"Blackwell Publishing Ltd",00218456,,,,"English","J. Account. Res.",Article,"Final","",Scopus,2-s2.0-84928235811
"Milian J.A.","56479023700;","Unsophisticated arbitrageurs and market efficiency: Overreacting to a history of underreaction?",2015,"Journal of Accounting Research","53","1",,"175","220",,14,"10.1111/1475-679X.12070","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923524917&doi=10.1111%2f1475-679X.12070&partnerID=40&md5=1d3d56a03e622c25a1d5623cf63aaccf","School of Accounting, Florida International University, United States","Milian, J.A., School of Accounting, Florida International University, United States","Prior research has documented that arbitrage activity significantly reduces or eliminates stock market anomalies. However, if anomalies arise due to unsophisticated investors' behavioral biases, then these same biases can also apply to unsophisticated arbitrageurs and thereby disrupt the arbitrage process. Consistent with a disruption in the arbitrage process for the post-earnings announcement drift anomaly, I document that the historically positive autocorrelation in firms' earnings announcement news has become significantly negative for firms with active exchange-traded options. For these easy-to-arbitrage firms, the firms in the highest decile of prior earnings announcement abnormal return (prior earnings surprise), on average, underperform the firms in the lowest decile by 1.59% (1.43%) at their next earnings announcement. Additional analyses are consistent with investors learning about the post-earnings announcement drift anomaly and overcompensating. This study suggests that unsophisticated attempts to profit from a well-known anomaly can significantly reverse a previously documented stock return pattern. © University of Chicago on behalf of the Accounting Research Center, 2014.","Anomalies; Arbitrage; Market efficiency; Post-earnings announcement drift",,"Milian, J.A.; School of Accounting, Florida International UniversityUnited States",,"Blackwell Publishing Ltd",00218456,,,,"English","J. Account. Res.",Article,"Final","",Scopus,2-s2.0-84923524917
"Griffith E.E., Hammersley J.S., Kadous K., Young D.","56421701700;13003935400;6603060315;56477897200;","Auditor mindsets and audits of complex estimates",2015,"Journal of Accounting Research","53","1",,"49","77",,72,"10.1111/1475-679X.12066","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923427422&doi=10.1111%2f1475-679X.12066&partnerID=40&md5=cecaf145bb01a0f1035f3f8f9cc11f02","University of Wisconsin - Madison, United States; University of Georgia, United States; Goizueta Business School, Emory University, United States; Georgia Institute of Technology, United States","Griffith, E.E., University of Wisconsin - Madison, United States; Hammersley, J.S., University of Georgia, United States; Kadous, K., Goizueta Business School, Emory University, United States; Young, D., Georgia Institute of Technology, United States","Auditors experience significant problems auditing complex accounting estimates, and this increasingly puts financial reporting quality at risk. Based on analyses of the specific errors that auditors commit, we propose that auditors need to be able to think more broadly and incorporate information from a variety of sources in order to improve audit quality for these important accounts. We experimentally demonstrate that a deliberative mindset intervention improves auditors' ability to identify unreasonable estimates by improving their ability to identify and incorporate into their analyses contradictory information from diverse parts of the audit and improving their ability to think critically about the evidence. We perform additional analyses to demonstrate that our intervention improves auditor performance by causing them to think differently rather than simply to work harder. We demonstrate that critical thinking can improve the identification of unreasonable estimates and, in doing so, we provide new directions for addressing audit quality issues. © University of Chicago on behalf of the Accounting Research Center, 2014.","Accounting estimates; Audit quality; Fair value; Impairment; Mindset; Professional skepticism",,,,"Blackwell Publishing Ltd",00218456,,,,"English","J. Account. Res.",Article,"Final","",Scopus,2-s2.0-84923427422
"Meng X.","57208696138;","Analyst reputation, communication, and information acquisition",2015,"Journal of Accounting Research","53","1",,"119","173",,6,"10.1111/1475-679X.12069","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923270614&doi=10.1111%2f1475-679X.12069&partnerID=40&md5=c410bc4dd39a30208ea1c6ebdd511c17","NYU Stern School of Business, United States","Meng, X., NYU Stern School of Business, United States","Earlier studies have shown that reputational concerns tend to reduce agents' opportunistic behavior. However, a recent study by Morris argued that analysts' (experts') reputational concerns may discourage truthful communication when they try to avoid being perceived as being misaligned with investors. In this paper, I examine the effect of reputational concerns on communication in a setting where analysts can choose their precision endogenously. Because both misaligned and aligned analysts want investors to trust their reports in the future, both will aim to build a reputation for being aligned. In equilibrium, aligned analysts will acquire more information than misaligned analysts. As a result, investors may favorably update their beliefs about the analysts' type when the report is proven to be accurate. Therefore, both types of analysts will have reputational incentives to communicate truthfully. The paper also derives conditions under which the analysts' reputational concerns have a nonmonotonic impact on aligned analysts' equilibrium precision choices and investors' welfare. ©, University of Chicago on behalf of the Accounting Research Center, 2014.","Cheap-talk; Information acquisition; Reputation",,"Meng, X.; NYU Stern School of BusinessUnited States",,"Blackwell Publishing Ltd",00218456,,,,"English","J. Account. Res.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84923270614
"Brown L.D., Call A.C., Clement M.B., Sharp N.Y.","7404220699;26029695900;7102523465;36474094000;","Inside the ""Black Box"" of sell-side financial analysts",2015,"Journal of Accounting Research","53","1",,"1","47",,228,"10.1111/1475-679X.12067","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923266944&doi=10.1111%2f1475-679X.12067&partnerID=40&md5=6ca43fc73d742f8794c596b7ebc44f93","Temple University, United States; Arizona State University, United States; University of Texas at Austin, United States; Texas A and M University, United States","Brown, L.D., Temple University, United States; Call, A.C., Arizona State University, United States; Clement, M.B., University of Texas at Austin, United States; Sharp, N.Y., Texas A and M University, United States","Our objective is to penetrate the ""black box"" of sell-side financial analysts by providing new insights into the inputs analysts use and the incentives they face. We survey 365 analysts and conduct 18 follow-up interviews covering a wide range of topics, including the inputs to analysts' earnings forecasts and stock recommendations, the value of their industry knowledge, the determinants of their compensation, the career benefits of Institutional Investor All-Star status, and the factors they consider indicative of high-quality earnings. One important finding is that private communication with management is a more useful input to analysts' earnings forecasts and stock recommendations than their own primary research, recent earnings performance, and recent 10-K and 10-Q reports. Another notable finding is that issuing earnings forecasts and stock recommendations that are well below the consensus often leads to an increase in analysts' credibility with their investing clients. We conduct cross-sectional analyses that highlight the impact of analyst and brokerage characteristics on analysts' inputs and incentives. Our findings are relevant to investors, managers, analysts, and academic researchers. ©, University of Chicago on behalf of the Accounting Research Center, 2014.","Analyst compensation; Analyst incentives; Analyst inputs; Industry knowledge; Private communication; Sell-side analysts",,,,"Blackwell Publishing Ltd",00218456,,,,"English","J. Account. Res.",Article,"Final","",Scopus,2-s2.0-84923266944
"Griffin J.B.","54990319400;","The effects of uncertainty and disclosure on auditors' fair value materiality decisions",2014,"Journal of Accounting Research","52","5",,"1165","1193",,32,"10.1111/1475-679X.12059","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027927843&doi=10.1111%2f1475-679X.12059&partnerID=40&md5=20694b72aaa1401b3e26eaba15ccf9e7","Mendoza College of Business, University of Notre Dame, United States","Griffin, J.B., Mendoza College of Business, University of Notre Dame, United States","Financial accounting standards increasingly require fair value measurements. I experimentally examine how uncertainty affects auditors' adjustment decisions when evaluating fair values. I manipulate two types of uncertainty, input subjectivity and outcome imprecision, and one reporting choice, supplemental disclosure. I find that auditors are most likely to require adjustments when fair values contain both more input subjectivity and more outcome imprecision, but that this likelihood diminishes when clients supplement recognized fair values with additional disclosure. Thus, consistent with moral licensing, I find that auditors tolerate greater potential misstatement in the financial statements when clients provide disclosure, suggesting that the SEC's preference for supplemental disclosure may have the unintended consequence of affecting fair values recognized in the body of the financial statements. I also provide evidence that auditors determine adjustment size by comparing recorded fair value to the nearest bound, rather than the midpoint, of the auditors' own range estimate, consistent with strict application of auditing standards. © University of Chicago on behalf of the Accounting Research Center, 2014.","Audit adjustments; Disclosure; Fair value; Imprecision; Materiality; Subjectivity; Uncertainty",,"Griffin, J.B.; Mendoza College of Business, United States",,"Blackwell Publishing Ltd",00218456,,,,"English","J. Account. Res.",Article,"Final","",Scopus,2-s2.0-85027927843
"Jia Y., Lent L.V., Zeng Y.","48461143000;56516986300;56515824100;","Masculinity, testosterone, and financial misreporting",2014,"Journal of Accounting Research","52","5",,"1195","1246",,54,"10.1111/1475-679X.12065","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84920870541&doi=10.1111%2f1475-679X.12065&partnerID=40&md5=c0d4f9293aa7cc6ba74597759dcedfd3","Frankfurt School of Finance and Management, Germany; Center and Department of Accountancy, Tilburg University, Netherlands","Jia, Y., Frankfurt School of Finance and Management, Germany; Lent, L.V., Center and Department of Accountancy, Tilburg University, Netherlands; Zeng, Y., Center and Department of Accountancy, Tilburg University, Netherlands","We examine the relation between a measure of male CEOs' facial masculinity and financial misreporting. Facial masculinity is associated with a complex of masculine behaviors (including aggression, egocentrism, riskseeking, and maintenance of social status) in males. One possible mechanism for this relation is that the hormone testosterone influences both behavior and the development of the face shape. We document a positive association between CEO facial masculinity and various misreporting proxies in a broad sample of S&P1500 firms during 1996-2010. We complement this evidence by documenting that a CEO's facial masculinity predicts his firm's likelihood of being subject to an SEC enforcement action. We also show that an executive's facial masculinity is associated with the likelihood of the SEC naming him as a perpetrator. We find that facial masculinity is not a measure of overconfidence. Finally, we demonstrate that facial masculinity also predicts the incidence of insider trading and option backdating. © University of Chicago on behalf of the Accounting Research Center, 2014.","Facial masculinity; Insider trading; Misreporting; Option backdating; Testosterone",,,,"Blackwell Publishing Ltd",00218456,,,,"English","J. Account. Res.",Article,"Final","",Scopus,2-s2.0-84920870541
"Guedhami O., Pittman J.A., Saffar W.","8886956400;7102551904;25030652900;","Auditor choice in politically connected firms",2014,"Journal of Accounting Research","52","1",,"107","162",,106,"10.1111/1475-679X.12032","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892827553&doi=10.1111%2f1475-679X.12032&partnerID=40&md5=4b00e0e128f1dbf66ab8464f4a75e39e","Moore School of Business, University of South Carolina, United States; SKKU Business School, Sungkyunkwan University, Seoul, South Korea; Memorial University of Newfoundland, Canada; School of Accounting and Finance, The Hong Kong Polytechnic University, Hong Kong","Guedhami, O., Moore School of Business, University of South Carolina, United States, SKKU Business School, Sungkyunkwan University, Seoul, South Korea; Pittman, J.A., Memorial University of Newfoundland, Canada; Saffar, W., School of Accounting and Finance, The Hong Kong Polytechnic University, Hong Kong","We extend recent research on the links between political connections and financial reporting by examining the role of auditor choice. Our evidence that public firms with political connections are more likely to appoint a Big 4 auditor supports the intuition that insiders in these firms are eager to improve accounting transparency to convince outside investors that they refrain from exploiting their connections to divert corporate resources. In evidence consistent with another prediction, we find that this link is stronger for connected firms with ownership structures conducive to insiders seizing private benefits at the expense of minority investors. We also find that the relation between political connections and auditor choice is stronger for firms operating in countries with relatively poor institutional infrastructure, implying that tough external monitoring by Big 4 auditors becomes more valuable for preventing diversion in these situations. Finally, we report that connected firms with Big 4 auditors exhibit less earnings management and enjoy greater transparency, higher valuations, and cheaper equity financing. ©, University of Chicago on behalf of the Accounting Research Center, 2013.",,,"Moore School of Business, United States",,,00218456,,,,"English","J. Account. Res.",Article,"Final","",Scopus,2-s2.0-84892827553
"Cadman B., Carrizosa R., Faurel L.","15740746900;55982274600;35795299300;","Economic determinants and information environment effects of earnouts: New insights from SFAS 141(R)",2014,"Journal of Accounting Research","52","1",,"37","74",,20,"10.1111/1475-679X.12036","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892826563&doi=10.1111%2f1475-679X.12036&partnerID=40&md5=8af96b896cb951e9fcf88a3e7b8b1516","David Eccles School of Business, University of Utah, United States; Paul Merage School of Business, University of California, United States","Cadman, B., David Eccles School of Business, University of Utah, United States; Carrizosa, R., David Eccles School of Business, University of Utah, United States; Faurel, L., Paul Merage School of Business, University of California, United States","Contingent considerations (earnouts) in acquisition agreements provide sellers with future payments conditional on meeting certain conditions. Prior research provides evidence that acquiring firms use earnouts to minimize agency costs associated with acquisitions. Using earnout fair value information, recently mandated by SFAS 141(R), we provide new insights into the economic determinants to include earnout provisions in acquisition agreements, including motivations to resolve moral hazard and adverse selection problems, bridge valuation gaps, and retain target firm managers. We document variations in initial earnout fair value estimates and earnout fair value adjustments that correspond with these underlying motivations. We also provide evidence that target managers stay longer with the firm after the acquisition when earnouts are included primarily to retain target managers. Finally, we demonstrate that earnout fair value adjustments required by SFAS 141(R) provide valuable information to market participants and are negatively associated with the likelihood of contemporaneous and future goodwill impairments. ©, University of Chicago on behalf of the Accounting Research Center, 2014.",,,"David Eccles School of Business, United States",,,00218456,,,,"English","J. Account. Res.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84892826563
"Hilary G., Hsu C., Wang R.","6505892271;24722492000;57199208559;","Management forecast consistency",2014,"Journal of Accounting Research","52","1",,"163","191",,14,"10.1111/1475-679X.12033","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892824206&doi=10.1111%2f1475-679X.12033&partnerID=40&md5=f43d96744c2ab493e695e194ed84ff6f","INSEAD, France; Hong Kong University of Science and Technology, Hong Kong; University of Queensland, Australia","Hilary, G., INSEAD, France; Hsu, C., Hong Kong University of Science and Technology, Hong Kong; Wang, R., University of Queensland, Australia","We posit that management forecasts, which are predictable transformations of realized earnings without random errors, are more informative than unbiased forecasts, which manifest small but unpredictable errors, even if biased forecasts are less accurate. Consistent with this intuition, we find that managers who make consistent forecasting errors have a greater ability to influence investor reactions and analyst revisions, even after controlling for the effect of accuracy. This effect is more economically significant and statistically robust than that of forecast accuracy. More sophisticated investors and experienced analysts are found to have a better understanding of the benefits of consistent management forecasts. ©, University of Chicago on behalf of the Accounting Research Center, 2013.",,,"INSEADFrance",,,00218456,,,,"English","J. Account. Res.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84892824206
"Gkougkousi X.","55892481500;","Aggregate earnings and corporate bond markets",2014,"Journal of Accounting Research","52","1",,"75","106",,8,"10.1111/1475-679X.12030","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892809445&doi=10.1111%2f1475-679X.12030&partnerID=40&md5=ae6a72274a6ec5935de6e860dab1571d",,"Gkougkousi, X.","I examine the previously unexplored relation between aggregate earnings changes and corporate bond market returns. I find that aggregate earnings changes have a negative relation to investment-grade corporate bond market returns and a positive relation to high-yield corporate bond market returns. The aggregate earnings-returns relation is lower (i.e., less positive or more negative) for bonds with higher credit ratings and longer maturities. Further, I show that the aggregate earnings-returns relation is driven by both the expected and the news component of aggregate earnings changes. The expected component is negatively related to expected returns, and the news component is positively related to cash flow news and changes in nominal interest rates, and negatively related to changes in default premia. My results contribute to the understanding of the role of earnings in corporate bond markets as well as the macroeconomic role of accounting information. ©, University of Chicago on behalf of the Accounting Research Center, 2013.",,,"Gkougkousi, X.",,,00218456,,,,"English","J. Account. Res.",Article,"Final","",Scopus,2-s2.0-84892809445
"Soltes E.","34972068600;","Private interaction between firm management and sell-side analysts",2014,"Journal of Accounting Research","52","1",,"245","272",,71,"10.1111/1475-679X.12037","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892796774&doi=10.1111%2f1475-679X.12037&partnerID=40&md5=bedd7abaf14353b2ea8471e5e9157af4","Harvard Business School, United States","Soltes, E., Harvard Business School, United States","Although sell-side analysts often privately interact with managers of publicly traded firms, the private nature of this contact has historically obscured direction examination. By examining a set of proprietary records compiled by a large-cap NYSE-traded firm, I offer insights into which analysts privately meet with management, when analysts privately interact with management, and why these interactions occur. I also compare private interaction to public interaction between analysts and managers on conference calls. The evidence suggests that private interaction with management is an important communication channel for analysts for reasons other than firm-specific forecasting news. ©, University of Chicago on behalf of the Accounting Research Center, 2013.",,,"Soltes, E.; Harvard Business SchoolUnited States",,,00218456,,,,"English","J. Account. Res.",Article,"Final","",Scopus,2-s2.0-84892796774
"Balakrishnan K., Core J.E., Verdi R.S.","56589539800;6701653891;12801334700;","The relation between reporting quality and financing and investment: Evidence from changes in financing capacity",2014,"Journal of Accounting Research","52","1",,"1","36",,44,"10.1111/1475-679X.12031","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892788949&doi=10.1111%2f1475-679X.12031&partnerID=40&md5=5048c03bce7d82dd54c69842220bada9","The Wharton School, University of Pennsylvania, United States; MIT Sloan School of Management, United States","Balakrishnan, K., The Wharton School, University of Pennsylvania, United States; Core, J.E., MIT Sloan School of Management, United States; Verdi, R.S., MIT Sloan School of Management, United States","We use changes in the value of a firm's real estate assets as an exogenous change in a firm's financing capacity to examine (1) the relation between reporting quality and financing and investment conditional on this change, and (2) firms' reporting quality responses to the change in financing capacity. We find that financing and investment by firms with higher reporting quality is less affected by changes in real estate values than are financing and investment by firms with lower reporting quality. Further, firms increase reporting quality in response to decreases in financing capacity. Our findings contribute to the literature on reporting quality and investment, and on the determinants of reporting quality choices. ©, University of Chicago on behalf of the Accounting Research Center, 2013.",,,"The Wharton School, United States",,,00218456,,,,"English","J. Account. Res.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84892788949
"Houston J.F., Jiang L., Lin C., Ma Y.","7202092449;37665131200;25630694300;7404701175;","Political connections and the cost of bank loans",2014,"Journal of Accounting Research","52","1",,"193","243",,168,"10.1111/1475-679X.12038","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892729859&doi=10.1111%2f1475-679X.12038&partnerID=40&md5=8b36d9709ce4032ac4d4eddb38cb7f73","Department of Finance, Insurance and Real Estate, Warrington College of Business Administration, University of Florida, United States; Department of Economics, Lingnan University, Hong Kong; Faculty of Business and Economics, The University of Hong Kong, Hong Kong; Department of Economics and Finance, College of Business, City University of Hong Kong, Hong Kong","Houston, J.F., Department of Finance, Insurance and Real Estate, Warrington College of Business Administration, University of Florida, United States; Jiang, L., Department of Economics, Lingnan University, Hong Kong; Lin, C., Faculty of Business and Economics, The University of Hong Kong, Hong Kong; Ma, Y., Department of Economics and Finance, College of Business, City University of Hong Kong, Hong Kong","This paper analyzes whether the political connections of listed firms in the United States affect the cost and terms of loan contracts. Using a hand-collected data set of the political connections of S&P 500 companies over the 2003-2008 time period, we find that the cost of bank loans is significantly lower for companies that have board members with political ties. We consider two possible explanations for these findings: a Borrower Channel in which lenders charge lower rates because they recognize that connections enhance the borrower's credit worthiness and a Bank Channel in which banks assign greater value to connected loans to enhance their own relationships with key politicians. After employing a series of tests to distinguish between these two channels, we find strong support for the Borrower Channel but no direct evidence supporting the Bank Channel. Finally, we demonstrate that political connections reduce the likelihood of a capital expenditure restriction or liquidity requirement commanded by banks at the origination of the loan. Taken together, our results suggest that political connections increase the value of U.S. companies and reduce monitoring costs and credit risk faced by banks, which, in turn, reduces the borrower's cost of debt. ©, University of Chicago on behalf of the Accounting Research Center, 2014.",,,"Department of Finance, Insurance and Real Estate, United States",,,00218456,,,,"English","J. Account. Res.",Article,"Final","",Scopus,2-s2.0-84892729859
"Tan H.-T., Ying Wang E., Zhou B.","7403011560;55651571300;56009359500;","When the use of positive language backfires: The joint effect of tone, readability, and investor sophistication on earnings judgments",2014,"Journal of Accounting Research","52","1",,"273","302",,63,"10.1111/1475-679X.12039","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892701701&doi=10.1111%2f1475-679X.12039&partnerID=40&md5=a45065176b2a41c2c9ed4de08acbf7af","Nanyang Business School, Nanyang Technological University, Singapore; Isenberg School of Business, University of Massachusetts Amherst, United States; School of Accountancy, Shanghai University of Finance and Economics, China","Tan, H.-T., Nanyang Business School, Nanyang Technological University, Singapore; Ying Wang, E., Isenberg School of Business, University of Massachusetts Amherst, United States; Zhou, B., School of Accountancy, Shanghai University of Finance and Economics, China","Recent studies document that market participants react positively to the positive language sentiment or tone embedded in financial disclosures, and that investors' reactions to negative news are more muted with poor disclosure readability. However, while language sentiment and readability co-occur in practice, their joint effects remain largely unexplored. In an experiment with MBA students as participants, we investigate how the effect of language sentiment varies with readability and investor sophistication level. We find that language sentiment influences investors' judgments when readability is low, but not when readability is high. Specifically, when readability is low, disclosures couched in positive language lead to higher earnings judgments for less sophisticated investors, but lower earnings judgments for more sophisticated investors. These findings show that the main effects of readability and language sentiment documented in prior studies have boundary effects, and may reverse when both variables are jointly considered along with investor sophistication. ©, University of Chicago on behalf of the Accounting Research Center, 2014.",,,"Nanyang Business School, Singapore",,,00218456,,,,"English","J. Account. Res.",Article,"Final","",Scopus,2-s2.0-84892701701
"Deng M., Lu T., Simunic D.A., Ye M.","55612605500;35269469500;8409667000;55653314100;","Do joint audits improve or impair audit quality?",2014,"Journal of Accounting Research","52","5",,"1029","1060",,25,"10.1111/1475-679X.12060","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922943610&doi=10.1111%2f1475-679X.12060&partnerID=40&md5=a2fc068d1c0ccf6d772cc8ba57249139","Baruch College, United States; University of Houston, United States; University of British Columbia, Canada; University of Toronto, Canada","Deng, M., Baruch College, United States; Lu, T., University of Houston, United States; Simunic, D.A., University of British Columbia, Canada; Ye, M., University of Toronto, Canada","Conventional wisdom holds that joint audits would improve audit quality by enhancing audit evidence precision because ""Two heads are better than one."" Our paper challenges this wisdom. We show that joint audits by one big firm and one small firm may impair audit quality, because, in that situation, joint audits induce a free-riding problem between audit firms and reduce audit evidence precision. We further derive a set of empirically testable predictions comparing audit evidence precision and audit fees under joint and single audits. This paper, the first theoretical study of joint audits, contributes to a better understanding of the economic consequences of joint audits on audit quality. ©, University of Chicago on behalf of the Accounting Research Center, 2014.","Audit evidence precision; Audit fees; Joint audits",,,,"Blackwell Publishing Ltd",00218456,,,,"English","J. Account. Res.",Article,"Final","",Scopus,2-s2.0-84922943610
"Goncharov I., Jacob M.","14622660100;37028466200;","Why do countries mandate accrual accounting for tax purposes?",2014,"Journal of Accounting Research","52","5",,"1127","1163",,7,"10.1111/1475-679X.12061","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922845306&doi=10.1111%2f1475-679X.12061&partnerID=40&md5=ea0601a56f7399dd4944d4169bd8eecf","Lancaster University Management School, United Kingdom; WHU - Otto Beisheim School of Management, Germany","Goncharov, I., Lancaster University Management School, United Kingdom; Jacob, M., WHU - Otto Beisheim School of Management, Germany","This study investigates why countries mandate accruals in the definition of corporate taxable income. Accruals alleviate timing and matching problems in cash flows, which smoothes taxable income and thus better aligns it with underlying economic performance. These accrual properties can be desirable in the tax setting as tax authorities seek more predictable corporate tax revenues. However, they can also make tax revenues procyclical by increasing the correlation between aggregate corporate tax revenues and aggregate economic activity. We argue that accruals shape the distribution of corporate tax revenues, which leads regulators to incorporate accruals into the definition of taxable income to balance the portfolio of government revenues and expenditures. Using a sample of 26 OECD countries, we find support for several theoretically motivated factors explaining the use of accruals in tax codes. We first provide evidence that corporate tax revenues are less volatile in high accrual countries, but high accrual countries collect relatively higher (lower) tax revenues when the corporate sector grows (contracts). Critically, we then show that accruals and smoother tax revenues are favored by countries with higher levels of government spending on public services and uncertain future expenditures, while countries with procyclical other tax collections favor cash rules and lower procyclicality of corporate tax revenues. ©, University of Chicago on behalf of the Accounting Research Center, 2014.","Accrual accounting; Corporate tax base; Corporate tax revenues; Income smoothing",,,,"Blackwell Publishing Ltd",00218456,,,,"English","J. Account. Res.",Article,"Final","",Scopus,2-s2.0-84922845306
