Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Kimbro M.B., Xu D.","15727889700;35068830400;","Shareholders have a say in executive compensation: Evidence from say-on-pay in the United States",2016,"Journal of Accounting and Public Policy","35","1",,"19","42",,30,"10.1016/j.jaccpubpol.2015.08.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959858610&doi=10.1016%2fj.jaccpubpol.2015.08.003&partnerID=40&md5=638262a62e68e0238c465625cb37dbb6","Albers School of Business and Economics, Seattle University, United States; School of Business Administration, Gonzaga University, United States","Kimbro, M.B., Albers School of Business and Economics, Seattle University, United States; Xu, D., School of Business Administration, Gonzaga University, United States","We examine the 2011 and 2012 shareholder votes soon after the implementation of the SEC regulation that requires a non-binding general shareholder vote on executive compensation, or ""say-on-pay"" (SOP). Firms with high SOP approval have better performance and returns, higher CEO ownership, lower institutional ownership, lower CEO compensation, lower return volatility, and better accounting quality than do firms with high SOP dissent. Different from that noted in previous shareholder proposal studies and research on SOP in the United Kingdom, shareholder discontent is associated with high or excessive CEO compensation. We also find that SOP rejection votes are more sensitive to stock and stock option compensation. Finally, boards respond to SOP rejection votes by reducing the growth of CEO compensation, and shareholders respond positively to these changes by voting to approve SOP, regardless of firm performance. Our results provide evidence that SOP general shareholder voting rights could be an effective mechanism of corporate governance. © 2015 Elsevier Inc.",,,"Kimbro, M.B.; Albers School of Business and Economics, United States; email: Kimbrom@seattleu.edu",,"Elsevier Inc.",02784254,,JACPD,,"English","J. Account. Public Policy",Article,"Final","",Scopus,2-s2.0-84959858610
"Zeff S.A.","6602237400;","""In the Literature"" but wrong: Switzerland and the adoption of IFRS",2016,"Journal of Accounting and Public Policy","35","1",,"1","2",,5,"10.1016/j.jaccpubpol.2015.11.007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959858589&doi=10.1016%2fj.jaccpubpol.2015.11.007&partnerID=40&md5=b36cfba67e9a984a6e42284735653d2a",,"Zeff, S.A.",[No abstract available],,,"Zeff, S.A.email: sazeff@rice.edu",,"Elsevier Inc.",02784254,,JACPD,,"English","J. Account. Public Policy",Editorial,"Final","",Scopus,2-s2.0-84959858589
"Petherbridge J., Messier W.F., Jr.","57155308300;6603025122;","The impact of PCAOB regulatory actions and engagement risk on auditors' internal audit reliance decisions",2016,"Journal of Accounting and Public Policy","35","1",,"3","18",,4,"10.1016/j.jaccpubpol.2015.11.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959857679&doi=10.1016%2fj.jaccpubpol.2015.11.001&partnerID=40&md5=a24011ea77f0c0d2a0eeb8933bdcf66e","Mercer University, United States; University of Nevada, Las Vegas, United States; Norwegian School of Economics (NHH), Norway","Petherbridge, J., Mercer University, United States; Messier, W.F., Jr., University of Nevada, Las Vegas, United States, Norwegian School of Economics (NHH), Norway","This paper examines how two Public Company Accounting Oversight Board (PCAOB) regulatory actions (the risk-based audit approach required by auditing standards and a change in the focus of the PCAOB inspection process) interact with engagement risk to affect external auditors' decisions to rely on the internal audit function (IAF). We predicted that when the focus of the PCAOB inspection process is based on effectiveness, there would be no difference in the external auditors' planned reliance on the IAF (sensitivity to the risks of the tests) across the two levels of engagement risk and when the focus of the PCAOB inspection process is balanced (meaning both an effective and a efficiency focus), the external auditors' planned reliance will be higher in the low engagement risk condition compared to the high engagement risk condition. Contrary to our prediction, we find that when the focus of the PCAOB inspection process is balanced, auditors' reliance on the IAF is not impacted by engagement risk. However, when the PCAOB inspection process is focused on effectiveness, the auditors rely more on the IAF when engagement risk is low than when it is high. Thus, if the goal of Auditing Standard No. 5 (AS5) is to have external auditors be more sensitive to the risk of the tests to be performed, then the PCAOB's efficiency focus for inspections did not have the intended effect. © 2015 Elsevier Inc.",,,"Messier, W.F.; University of NevadaUnited States; email: bill.messier@unlv.edu",,"Elsevier Inc.",02784254,,JACPD,,"English","J. Account. Public Policy",Article,"Final","",Scopus,2-s2.0-84959857679
"Billings B.K., Buslepp W.L.","7004441932;55193449700;","Strategic management guidance and insider trading activities",2016,"Journal of Accounting and Public Policy","35","1",,"84","104",,3,"10.1016/j.jaccpubpol.2015.08.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959524794&doi=10.1016%2fj.jaccpubpol.2015.08.004&partnerID=40&md5=0ca11b271e01c97674a901ce1a0ba358","Florida State University, United States; Texas Tech University, United States","Billings, B.K., Florida State University, United States; Buslepp, W.L., Texas Tech University, United States","We assess whether managers engage in ex ante strategic behavior when issuing earnings forecasts in a novel context. We posit that some managers provide inaccurate downward guidance to increase the positive surprise and pricing premium at the earnings announcement, thereby maximizing profits from selling shares following the earnings announcement. In support, we document that managers are more likely to have issued prior inaccurate downward guidance when they sell more shares or increase their selling activities following the earnings announcement. Further, we show that these managers benefit economically by linking inaccurate downward guidance to greater pricing premiums at the earnings announcement date and more positive cumulative stock returns over the period from inaccurate downward guidance to subsequent earnings announcement. © 2015.",,,"Billings, B.K.; Florida State University, 425 Rovetta Business Building, United States; email: bbillings@business.fsu.edu",,"Elsevier Inc.",02784254,,JACPD,,"English","J. Account. Public Policy",Article,"Final","",Scopus,2-s2.0-84959524794
"Zhou J.","56818113300;","Analysts' strategic inducement of management guidance",2016,"Journal of Accounting and Public Policy","35","1",,"43","65",,2,"10.1016/j.jaccpubpol.2015.08.005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959486504&doi=10.1016%2fj.jaccpubpol.2015.08.005&partnerID=40&md5=c94c884eef25e4a639c67c6276fa23e8","National University of Singapore, 21 Lower Kent Ridge Rd, Singapore, 119077, Singapore","Zhou, J., National University of Singapore, 21 Lower Kent Ridge Rd, Singapore, 119077, Singapore","I examine whether and to what extent analysts strategically issue optimistic forecasts to induce management guidance in the post-Reg FD period, when private communication is prohibited. I hypothesize that in rational anticipation of managerial incentive to meet or beat earnings targets, analysts may strategically report optimistic initial forecasts in an effort to induce management guidance. Supporting this prediction, I find that analysts' initial forecasts are more optimistic for firms that are less likely to guide. To show that analysts' strategies are a credible ""threat,"" I examine how analysts revise their forecasts in response to management guidance. I find that analysts tend to revise their forecasts up when managers do not guide as expected. Furthermore, the negative relationship between analysts' initial forecasts and management guidance is less pronounced when there are more analysts forecasting the same firm (free-riding effect). This finding suggests that the public good aspect of management guidance results in free-rider problems that create circumstances in which analysts' incentives to issue optimistic forecasts are insufficient to induce management guidance. This study provides new evidence on how analysts act strategically to induce public information, and it contributes to the further understanding of the effect of Reg FD on the relations between analysts and managers. © 2015 Elsevier Inc.",,,"Zhou, J.; National University of Singapore, 21 Lower Kent Ridge Rd, Singapore; email: bizzj@nus.edu.sg",,"Elsevier Inc.",02784254,,JACPD,,"English","J. Account. Public Policy",Article,"Final","",Scopus,2-s2.0-84959486504
"Kubick T.R., Masli A.N.S.","55539761500;35491190000;","Firm-level tournament incentives and corporate tax aggressiveness",2016,"Journal of Accounting and Public Policy","35","1",,"66","83",,20,"10.1016/j.jaccpubpol.2015.08.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959473246&doi=10.1016%2fj.jaccpubpol.2015.08.002&partnerID=40&md5=bf678d570ac61a07ed6096c20a4adc7b","University of Kansas, 315-F Summerfield Hall, 1300 Sunnyside Avenue, Lawrence, KS  66045-7601, United States; University of Kansas, 315-E Summerfield Hall, 1300 Sunnyside Avenue, Lawrence, KS  66045-7601, United States","Kubick, T.R., University of Kansas, 315-F Summerfield Hall, 1300 Sunnyside Avenue, Lawrence, KS  66045-7601, United States; Masli, A.N.S., University of Kansas, 315-E Summerfield Hall, 1300 Sunnyside Avenue, Lawrence, KS  66045-7601, United States","Theory and prior research suggests that tournament incentives promote greater risk-taking by senior executives in order to increase the likelihood of being promoted. In this study, we hypothesize and confirm that tournament incentives of the CFO are positively associated with measures of tax aggressiveness. We conduct numerous robustness tests, including instrumental variables estimation and firm fixed effects. Further, we find the effect of tournament incentives to be incremental to equity incentives. We conclude that tournament incentives have a meaningful impact on corporate tax aggressiveness. © 2015 Elsevier Inc.",,,"Kubick, T.R.; University of Kansas, 315-F Summerfield Hall, 1300 Sunnyside Avenue, United States; email: tkubick@ku.edu",,"Elsevier Inc.",02784254,,JACPD,,"English","J. Account. Public Policy",Article,"Final","",Scopus,2-s2.0-84959473246
"Hunton J.E., Rose J.M.","7004658591;57214748531;","Retraction notice to article by J.E. Hunton and J.M. Rose, ""Will corporate directors engage in bias arbitrage to curry favor with shareholders?"" [J. Account. Public Policy 31 (2012) 432-447] DOI: 10.1016/j.jaccpubpol.2011.10.003",2016,"Journal of Accounting and Public Policy","35","1",,"107","",,,"10.1016/j.jaccpubpol.2015.12.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959343404&doi=10.1016%2fj.jaccpubpol.2015.12.002&partnerID=40&md5=561b6c4bc6e924d128527fbab019e251","Department of Accountancy, Bentley University, Waltham, MA  02452, United States; Victoria University of Wellington, The School of Accounting and Commercial Law Level 7, Rutherford House, Thorndon, Wellington, 6011, New Zealand","Hunton, J.E., Department of Accountancy, Bentley University, Waltham, MA  02452, United States; Rose, J.M., Victoria University of Wellington, The School of Accounting and Commercial Law Level 7, Rutherford House, Thorndon, Wellington, 6011, New Zealand",[No abstract available],,,"Rose, J.M.; Victoria University of Wellington, Rutherford House, New Zealand; email: Jake.Rose@unh.edu",,"Elsevier Inc.",02784254,,JACPD,,"English","J. Account. Public Policy",Erratum,"Final","",Scopus,2-s2.0-84959343404
"Ge W., Liu M.","26537339700;55855990200;","Corporate social responsibility and the cost of corporate bonds",2015,"Journal of Accounting and Public Policy","34","6",,"597","624",,56,"10.1016/j.jaccpubpol.2015.05.008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947495309&doi=10.1016%2fj.jaccpubpol.2015.05.008&partnerID=40&md5=e9895f24b41d1d739b25ff2e5cd17b67","Asper School of Business, University of Manitoba, 181 Freedman Crescent, Winnipeg, MB  R3T 5V4, Canada","Ge, W., Asper School of Business, University of Manitoba, 181 Freedman Crescent, Winnipeg, MB  R3T 5V4, Canada; Liu, M., Asper School of Business, University of Manitoba, 181 Freedman Crescent, Winnipeg, MB  R3T 5V4, Canada","This study examines how a firm's corporate social responsibility (CSR) performance is associated with the cost of its new bond issues. Using credit ratings as an ex ante cost of debt, we find that better CSR performance is associated with better credit ratings. After controlling for credit ratings, our results show that better CSR performance is associated with lower yield spreads but some of the effect is absorbed by credit ratings. When we examine CSR strengths and concerns separately, we find that a higher CSR strength (concern) score is associated with lower (higher) yield spreads. Our results on the effect of firm performance on seven individual CSR dimensions are generally consistent with our main findings. Our results indicate that firms with better CSR performance are able to issue bonds at lower cost and that both CSR strengths and concerns are considered by bondholders. Additional subsample test results suggest that the association between CSR performance and bond yield spreads is more pronounced in investment-grade and non-Rule 144a bonds, for financially healthier bond issuers, for issuers with weaker corporate governance and higher information asymmetry, and for issuers operating in environmentally sensitive industries. © 2015 Elsevier Inc.",,,"Liu, M.; Asper School of Business, 181 Freedman Crescent, Canada; email: mingzhi.liu@umanitoba.ca",,"Elsevier Inc.",02784254,,JACPD,,"English","J. Account. Public Policy",Article,"Final","",Scopus,2-s2.0-84947495309
"Stanley J.D., Brandon D.M., McMillan J.J.","16040469700;7102384885;7102040651;","Does lowballing impair audit quality? Evidence from client accruals surrounding analyst forecasts",2015,"Journal of Accounting and Public Policy","34","6",,"625","645",,7,"10.1016/j.jaccpubpol.2015.05.007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947489530&doi=10.1016%2fj.jaccpubpol.2015.05.007&partnerID=40&md5=a5f5c9bac9443e4053d5c772f0781fdf","Auburn University, United States; Clemson University, United States","Stanley, J.D., Auburn University, United States; Brandon, D.M., Auburn University, United States; McMillan, J.J., Clemson University, United States","The pricing of initial audit engagements has long been of interest to regulators because of audit quality concerns speculated to arise with lowball pricing tactics. However, there has been very little empirical investigation specifically aimed at understanding the link between audit fees and audit quality on new engagements. We examine a sample of initial engagements spanning 2000-2009 and find evidence suggesting that the magnitude of initial engagement discounting is positively associated with audit clients' ability to meet analyst forecasts using discretionary accruals. Additional analysis reveals that this effect is more pronounced before the passage of SOX. Further examination of the post-SOX period shows the effect is present in the latter half of our sample (2006-2009) but not in the years immediately following the passage of SOX (2002-2005). Additional supplemental tests suggest that the primary results are driven more by time and/or budget pressures than impaired independence. Overall, we interpret these results as consistent with longstanding concerns surrounding auditor lowballing and discuss the regulatory and practical implications for the audit profession with respect to the pricing and monitoring of new audit engagements. © 2015 Elsevier Inc.",,,"Brandon, D.M.; Auburn UniversityUnited States",,"Elsevier Inc.",02784254,,JACPD,,"English","J. Account. Public Policy",Article,"Final","",Scopus,2-s2.0-84947489530
"Chung H.S.H., Hillegeist S.A., Wynn J.P.","55947213800;6507770507;36709108800;","Directors' and officers' legal liability insurance and audit pricing",2015,"Journal of Accounting and Public Policy","34","6",,"551","577",,9,"10.1016/j.jaccpubpol.2015.05.009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947487472&doi=10.1016%2fj.jaccpubpol.2015.05.009&partnerID=40&md5=7ebd0b6e612ee45b38309ffc51501678","College of Business Administration, California State University, Long Beach, Long Beach, CA  90840, United States; W.P. Carey School of Business, Arizona State University, 300 E. Lemon Street, BA 223F, Tempe, AZ  85287, United States; College of Business, Louisiana Tech University, Ruston, LA  71272, United States","Chung, H.S.H., College of Business Administration, California State University, Long Beach, Long Beach, CA  90840, United States; Hillegeist, S.A., W.P. Carey School of Business, Arizona State University, 300 E. Lemon Street, BA 223F, Tempe, AZ  85287, United States; Wynn, J.P., College of Business, Louisiana Tech University, Ruston, LA  71272, United States","Directors' and officers' (D&O) legal liability insurance is commonly provided to corporate executives and directors. Prior literature suggests managers are more willing to engage in opportunistic behaviors when their personal assets are more protected from litigation risk. Therefore, information about D&O policy details is potentially useful in assessing potential managerial opportunism. However, many countries, including the U.S., do not require firms to disclose this information. We provide evidence on whether mandatory D&O disclosures are likely to provide information about managerial opportunism that is incremental to that provided by other sources of information using a sample of Canadian firms, who are required to make D&O disclosures. We examine the association between excess D&O coverage limits and audit fees since auditors have extensive private information about the likelihood of managerial opportunism and strong incentives to incorporate this information into their audit fees. We find a positive association between excess D&O coverage limits and audit fees after controlling for numerous other audit fee determinants, including other proxies for managerial opportunism such as discretionary accruals and corporate governance variables. Additional analyses suggest auditors are more sensitive to potential managerial opportunism when managers are more likely to act on their opportunistic incentives. We also find a positive association between excess D&O coverage limits and the likelihood of future shareholder litigation. Our findings suggest that D&O insurance disclosures convey incremental information to shareholders and other capital market participants. As such, they suggest a beneficial role for mandatory D&O disclosures. © 2015 Elsevier Inc.",,,"Hillegeist, S.A.; W.P. Carey School of Business, 300 E. Lemon Street, BA 223F, United States; email: Stephen.Hillegeist@ASU.edu",,"Elsevier Inc.",02784254,,JACPD,,"English","J. Account. Public Policy",Article,"Final","",Scopus,2-s2.0-84947487472
"Boyle D.M., DeZoort F.T., Hermanson D.R.","48361000100;6505783179;6603077958;","The effect of alternative fraud model use on auditors' fraud risk judgments",2015,"Journal of Accounting and Public Policy","34","6",,"578","596",,11,"10.1016/j.jaccpubpol.2015.05.006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947487224&doi=10.1016%2fj.jaccpubpol.2015.05.006&partnerID=40&md5=4caa1cb3c18e21876aa54c29222482e6","University of Scranton, United States; The University of Alabama, United States; Kennesaw State University, United States","Boyle, D.M., University of Scranton, United States; DeZoort, F.T., The University of Alabama, United States; Hermanson, D.R., Kennesaw State University, United States","This study evaluates how the use of alternative fraud model practice aids affects external auditors' fraud risk judgments. The extant fraud literature, including professional audit standards, focuses almost exclusively on the fraud triangle model (Cressey, 1973) and its components (i.e., pressure, opportunity, and rationalization) to explain the occurrence of fraud. However, the fraud triangle has not been tested empirically relative to other proposed fraud models designed to address the triangle's limitations. For example, Wolfe and Hermanson (2004) proposed a fraud diamond model that adds individual ""capability"" to the fraud triangle as a fourth component reflecting the personal skills and attributes needed to recognize and act on fraud opportunities in an organization. A sample of 89 auditors in public accounting participated in a 2. ×. 2 experiment with fraud model practice aid type (fraud triangle or fraud diamond) and CEO risk level (low or high) manipulated randomly between subjects in a fraud risk assessment task. The results indicate a significant fraud model type effect, with auditors evaluating fraud risk factors based on a fraud diamond practice aid providing significantly higher (more conservative) fraud risk assessments than auditors evaluating fraud risk factors based on a fraud triangle practice aid. Subsequent factor analysis provides initial support for a revised fraud triangle that includes pressure, opportunity, and a broader capability dimension (that includes rationalization/attitude) as the three formative components. © 2015 Elsevier Inc.",,,"Hermanson, D.R.; Kennesaw State UniversityUnited States; email: dhermans@kennesaw.edu",,"Elsevier Inc.",02784254,,JACPD,,"English","J. Account. Public Policy",Article,"Final","",Scopus,2-s2.0-84947487224
"Dhaliwal D.S., Gaertner F.B., Lee H.S.G., Trezevant R.","7003500040;56182675300;56683276500;6506023727;","Historical cost, inflation, and the U.S. corporate tax burden",2015,"Journal of Accounting and Public Policy","34","5",,"467","489",,2,"10.1016/j.jaccpubpol.2015.05.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943666019&doi=10.1016%2fj.jaccpubpol.2015.05.004&partnerID=40&md5=928242c07e1f507223c46b408e513e65","Eller College of Management, University of Arizona, 1130 E. Helen St., Tucson, AZ  85721-0108, United States; Wisconsin School of Business, University of Wisconsin-Madison, 975 University Avenue, Madison, WI  53706-1323, United States; Gabelli School of Business, Fordham University, 1790 Broadway, New York, NY  10019, United States; Marshall School of Business and Leventhal School of Accounting, University of Southern California, 3660 Trousdale Parkway, Los Angeles, CA  90089-0441, United States","Dhaliwal, D.S., Eller College of Management, University of Arizona, 1130 E. Helen St., Tucson, AZ  85721-0108, United States; Gaertner, F.B., Wisconsin School of Business, University of Wisconsin-Madison, 975 University Avenue, Madison, WI  53706-1323, United States; Lee, H.S.G., Gabelli School of Business, Fordham University, 1790 Broadway, New York, NY  10019, United States; Trezevant, R., Marshall School of Business and Leventhal School of Accounting, University of Southern California, 3660 Trousdale Parkway, Los Angeles, CA  90089-0441, United States","We study whether the interaction between U.S. tax rules and inflation increases the real U.S. corporate tax burden because tax deductions based on historical cost are not inflation-indexed. We extend prior literature by using new models to examine this prediction. We find a significantly positive association between tax burden and inflation for capital- and inventory-intensive firms, even after they utilize inflation-mitigating tax law provisions. We also find that the LIFO inventory method mitigates inflation-induced tax distortions. These results provide evidence that capital- and inventory-intensive firms face a higher real tax burden in the presence of inflation. © 2015 Elsevier Inc.",,,"Lee, H.S.G.; Gabelli School of Business, Fordham University, 1790 Broadway, United States",,"Elsevier Inc.",02784254,,JACPD,,"English","J. Account. Public Policy",Article,"Final","",Scopus,2-s2.0-84943666019
"Shi G., Sun J., Luo R.","8646996200;55716244700;56522344200;","Geographic dispersion and earnings management",2015,"Journal of Accounting and Public Policy","34","5",,"490","508",,12,"10.1016/j.jaccpubpol.2015.05.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943664904&doi=10.1016%2fj.jaccpubpol.2015.05.003&partnerID=40&md5=549e76d126eed96a919d4dedf32e0f66","Department of Accounting, Antai College of Economics and Management, Shanghai Jiao Tong University, 535 Fahua Zhen Rd., Shanghai, 200052, China; School of Economic Sciences, Washington State University, Hullbert Hall 105G, Pullman, WA  99164-6210, United States","Shi, G., Department of Accounting, Antai College of Economics and Management, Shanghai Jiao Tong University, 535 Fahua Zhen Rd., Shanghai, 200052, China; Sun, J., Department of Accounting, Antai College of Economics and Management, Shanghai Jiao Tong University, 535 Fahua Zhen Rd., Shanghai, 200052, China; Luo, R., School of Economic Sciences, Washington State University, Hullbert Hall 105G, Pullman, WA  99164-6210, United States","Using a sample of U.S. listed firms in the period from 1994 to 2011, we examine how the geographic dispersion of a firm affects the earnings management's choice between accrual based management and real activities management. We show that geographically dispersed firms have lower accrual based management but higher real earnings management, when compared to geographically concentrated firms. These patterns remain robust to various proxies for geographic dispersion and are not likely to be driven by the firm's endogenous choice. We further show that our results are consistent with the investor recognition explanation as in Merton (1987) and Garcia and Norli (2012). © 2015 Elsevier Inc.",,,"Sun, J.; Department of Accounting, Antai College of Economics and Management, Shanghai Jiao Tong University, 535 Fahua Zhen Rd., China",,"Elsevier Inc.",02784254,,JACPD,,"English","J. Account. Public Policy",Article,"Final","",Scopus,2-s2.0-84943664904
"Gordon L.A., Loeb M.P., Lucyshyn W., Zhou L.","24543028100;7101938644;56618176300;55710628500;","The impact of information sharing on cybersecurity underinvestment: A real options perspective",2015,"Journal of Accounting and Public Policy","34","5",,"509","519",,43,"10.1016/j.jaccpubpol.2015.05.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943664865&doi=10.1016%2fj.jaccpubpol.2015.05.001&partnerID=40&md5=5c839aad5256dba73f21e6418f81633b","Robert H. Smith School of Business, University of Maryland, College Park, MD  20742-1815, United States; Center for Public Policy and Private Enterprise, School of Public Policy, University of Maryland, College Park, MD  20742-1815, United States","Gordon, L.A., Robert H. Smith School of Business, University of Maryland, College Park, MD  20742-1815, United States; Loeb, M.P., Robert H. Smith School of Business, University of Maryland, College Park, MD  20742-1815, United States; Lucyshyn, W., Center for Public Policy and Private Enterprise, School of Public Policy, University of Maryland, College Park, MD  20742-1815, United States; Zhou, L., Robert H. Smith School of Business, University of Maryland, College Park, MD  20742-1815, United States","Maintaining adequate cybersecurity is crucial for a firm to maintain the integrity of its external and internal financial reports, as well as to protect the firm's strategic proprietary information. This paper demonstrates how information sharing could encourage firms to take a more proactive, as compared to a reactive, approach toward cybersecurity investments. In particular, information sharing could reduce the tendency by firms to defer cybersecurity investments. The basic argument presented in this paper is grounded in the real options perspective of cybersecurity investments. More to the point, the value of an option to defer an investment in cybersecurity activities increases as the uncertainty associated with the investment increases. To the extent that information sharing reduces a firm's uncertainty concerning a cybersecurity investment, it decreases the value of the deferment option associated with the investment. As a result of this decrease in the deferment option value, it may well make economic sense for the firm to make the cybersecurity investment sooner than otherwise would be the case. © 2015 Elsevier Inc.",,,"Loeb, M.P.; Robert H. Smith School of Business, University of MarylandUnited States",,"Elsevier Inc.",02784254,,JACPD,,"English","J. Account. Public Policy",Article,"Final","",Scopus,2-s2.0-84943664865
"Chan A.L.C., Hsieh Y.-T., Lee E., Yueh M.-L.","26538464700;56683900400;23005463800;23098645000;","Does financial statement information affect cross-border lending by foreign banks in the syndicated loan market? Evidence from a natural experiment",2015,"Journal of Accounting and Public Policy","34","5",,"520","547",,3,"10.1016/j.jaccpubpol.2015.05.005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943662649&doi=10.1016%2fj.jaccpubpol.2015.05.005&partnerID=40&md5=238b38cc8cb5888ad962bc5b62650ac7","Department of Accounting, National Chengchi University, 64 Section 2 ZhiNan Road, Wenshan District Taipei, Taiwan; Department of Finance, National Chengchi University, 64 Section 2 ZhiNan Road, Wenshan District Taipei, Taiwan; Manchester Business School, The University of Manchester, Crawford House Oxford Road, Manchester, M13 9PL, United Kingdom","Chan, A.L.C., Department of Accounting, National Chengchi University, 64 Section 2 ZhiNan Road, Wenshan District Taipei, Taiwan; Hsieh, Y.-T., Department of Finance, National Chengchi University, 64 Section 2 ZhiNan Road, Wenshan District Taipei, Taiwan; Lee, E., Manchester Business School, The University of Manchester, Crawford House Oxford Road, Manchester, M13 9PL, United Kingdom; Yueh, M.-L., Department of Finance, National Chengchi University, 64 Section 2 ZhiNan Road, Wenshan District Taipei, Taiwan","We examine whether cross-border lending in the syndicated loan market is affected by an exogenous change in accounting standards comparability through a natural experiment based on the mandatory adoption of International Financial Reporting Standards (IFRS) across Europe. Existing studies on the economic consequences of IFRS in the debt market do not reveal whether the impact is caused by changes in accounting quality or comparability, and this literature has so far produced mixed findings on the effect of IFRS. We show that foreign banks offer IFRS-reporting corporate borrowers a larger loan share, a lower yield spread, and a longer loan maturity only when the banks are themselves domiciled in countries that mandate IFRS. Our findings imply that it was the improvement of financial statement comparability after international accounting harmonization, rather than the enhancement of accounting quality under IFRS, that reduced the information disadvantage for foreign banks and encouraged cross-border lending after mandatory IFRS adoption. © 2015 Elsevier Inc.",,,"Chan, A.L.C.; Department of Accounting, National Chengchi University, 64 Section 2 ZhiNan Road, Taiwan",,"Elsevier Inc.",02784254,,JACPD,,"English","J. Account. Public Policy",Article,"Final","",Scopus,2-s2.0-84943662649
"Lundqvist S.A.","26039307600;","Why firms implement risk governance - Stepping beyond traditional risk management to enterprise risk management",2015,"Journal of Accounting and Public Policy","34","5",,"441","466",,35,"10.1016/j.jaccpubpol.2015.05.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943662355&doi=10.1016%2fj.jaccpubpol.2015.05.002&partnerID=40&md5=39f7dc9cd9861e042b03d148161fc4c9","School of Economics and Management, Knut Wicksell Centre for Financial Studies, Lund University, Box 7080, Lund, 22007, Sweden","Lundqvist, S.A., School of Economics and Management, Knut Wicksell Centre for Financial Studies, Lund University, Box 7080, Lund, 22007, Sweden","Stakeholders of firms have pushed for enterprise risk management (ERM) as a response to flawed risk management and corporate governance systems (Kirkpatrick, 2009). Previous studies explaining why ERM is implemented have been informative but overly simplified. The basic argument presented in this study is that ERM should be seen as a composition of traditional risk management and risk governance, each with their own determining factors. Implementation of risk governance is the active step beyond traditional risk management to ERM. This study addresses the complexity of ERM by dividing it into its traditional risk management and risk governance components and investigating the determinants of these components separately but simultaneously. Based on a survey of 145 firms, empirical evidence suggests that the level of risk governance in a firm is related to the size of the firm, leverage and dividend payments and the chief executive officer's influence on the board; this may suggest that corporate governance motives, like the need for governance, existing governance and the control a CEO has over governance decisions, determine the decision to take the step toward implementing ERM. This study is a step toward clarifying the existing ad hoc theoretical foundations of ERM and implies that firms are implementing ERM in accordance with stakeholder desires for better governance of the risk management system. © 2015 Elsevier Inc.",,,"Lundqvist, S.A.; School of Economics and Management, Knut Wicksell Centre for Financial Studies, Lund University, Box 7080, Sweden",,"Elsevier Inc.",02784254,,JACPD,,"English","J. Account. Public Policy",Article,"Final","",Scopus,2-s2.0-84943662355
"Ben-Nasr H., Boubakri N., Cosset J.-C.","55203481600;20733719500;7101779108;","Earnings quality in privatized firms: The role of state and foreign owners",2015,"Journal of Accounting and Public Policy","34","4",,"392","416",,37,"10.1016/j.jaccpubpol.2014.12.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939572261&doi=10.1016%2fj.jaccpubpol.2014.12.003&partnerID=40&md5=66d4f680abe38d4ddf390e29b5cdcf38","College of Business Administration, King Saud University, Saudi Arabia; School of Business and Management, American University of Sharjah, United Arab Emirates; HEC Montreal, Montreal, QC  H3T 2A7, Canada","Ben-Nasr, H., College of Business Administration, King Saud University, Saudi Arabia; Boubakri, N., School of Business and Management, American University of Sharjah, United Arab Emirates; Cosset, J.-C., HEC Montreal, Montreal, QC  H3T 2A7, Canada","We use a unique dataset of 350 privatized firms from 45 countries to investigate the relationship between shareholder identity and earnings quality. We find robust evidence that state ownership is associated with lower earnings quality while foreign ownership is associated with higher earnings quality. Furthermore, we report evidence suggesting that the impact of foreign ownership on earnings quality varies with the country's institutional environment. Specifically, we find that foreign ownership is associated with higher earnings quality in countries with higher government stability and lower risk of government expropriation. © 2014 Elsevier Inc.",,,"Ben-Nasr, H.; College of Business Administration, King Saud UniversitySaudi Arabia",,"Elsevier Inc.",02784254,,JACPD,,"English","J. Account. Public Policy",Article,"Final","",Scopus,2-s2.0-84939572261
