Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Mastilak M.C.","53984930600;","We must disclose",2018,"Accounting, Auditing and Accountability Journal","31","2",,"747","",,,"10.1108/AAAJ-06-2016-2585","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042357009&doi=10.1108%2fAAAJ-06-2016-2585&partnerID=40&md5=33a5fdac187c614abee5bd4f94335c90","Xavier University, Cincinnati, OH, United States","Mastilak, M.C., Xavier University, Cincinnati, OH, United States",[No abstract available],,,"Mastilak, M.C.; Xavier UniversityUnited States; email: mastilakc@xavier.edu",,"Emerald Group Publishing Ltd.",09513574,,,,"English","Account. Audit. Account. J.",Note,"Final","",Scopus,2-s2.0-85042357009
"Hyndman N., Liguori M.","56409828600;35096336600;","Achieving radical change: A comparative study of public-sector accounting in Westminster and Scotland",2018,"Accounting, Auditing and Accountability Journal","31","2",,"428","455",,7,"10.1108/AAAJ-04-2016-2527","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042356319&doi=10.1108%2fAAAJ-04-2016-2527&partnerID=40&md5=c259d6759c6b3858ce349094f7537027","Queen’s University Management School, Queen’s University Belfast, Belfast, United Kingdom","Hyndman, N., Queen’s University Management School, Queen’s University Belfast, Belfast, United Kingdom; Liguori, M., Queen’s University Management School, Queen’s University Belfast, Belfast, United Kingdom","Purpose: The purpose of this paper is to focus on strategies and “spoken discourses” used to construct legitimation around change at the individual level. Comparing changes in financial accounting, budgeting and performance management at two government levels (Westminster and Scotland), it explores the use of legitimation strategies in the implementation of accounting change and its perceived outcomes. Design/methodology/approach: Drawing on semi-structured interviews, six legitimation/delegitimation strategies are used to code the transcribed data. Patterns with the perceived outcomes of change are explored. Findings: Changes introduced to enhance “rational” decision making are often received as pushed by some source of authority. Regardless of the interviewees’ background and level, the results suggest that for radical accounting change to embed, it is necessary for it to be perceived as rational, rather than merely driven by authorisation-based pressures. Conversely, incremental change is associated with modest legitimation via rationalisation and delegitimation based on pathos and rationalisation. Research limitations/implications: The study deals with actors’ legitimation strategies and perceptions of change. These may not correspond to actual substantial change. Taken-for-granted ideas often remain “under the radar”, therefore care must be taken in interpreting the results. The focus of the empirical study is on the UK, therefore conclusions are restricted to this context. Originality/value: Existing studies struggle to explain organisations’ heterogeneity and practice variation; this study sheds light on how individual legitimation, which may lead to different organisational results, occurs. Differences in how actors interpret changes may be based on their position (central vs devolved administration) and on their ownership of the changes. © 2018, Emerald Publishing Limited.","Accounting change; Legitimation; Public sector",,"Hyndman, N.; Queen’s University Management School, United Kingdom; email: n.hyndman@qub.ac.uk",,"Emerald Group Publishing Ltd.",09513574,,,,"English","Account. Audit. Account. J.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85042356319
"Buchholz F., Jaeschke R., Lopatta K., Maas K.","57110014700;56998415400;55513783300;36669043400;","The use of optimistic tone by narcissistic CEOs",2018,"Accounting, Auditing and Accountability Journal","31","2",,"531","562",,11,"10.1108/AAAJ-11-2015-2292","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042352864&doi=10.1108%2fAAAJ-11-2015-2292&partnerID=40&md5=a7703f0604cc5f3287bec34301cecb6c","Department of Accounting & Corporate Governance, Carl von Ossietzky University, Oldenburg, Germany; Department of Business Economics, Erasmus University Rotterdam, Rotterdam, Netherlands","Buchholz, F., Department of Accounting & Corporate Governance, Carl von Ossietzky University, Oldenburg, Germany; Jaeschke, R., Department of Accounting & Corporate Governance, Carl von Ossietzky University, Oldenburg, Germany; Lopatta, K., Department of Accounting & Corporate Governance, Carl von Ossietzky University, Oldenburg, Germany; Maas, K., Department of Business Economics, Erasmus University Rotterdam, Rotterdam, Netherlands","Purpose: The purpose of this paper is to examine how CEO narcissism can be related to the usage of an abnormal optimistic tone in financial disclosures. Drawing on upper echelons theory, this paper suggests a link between CEO characteristics, such as narcissism, and accounting choices, such as optimistic financial reporting language. Design/methodology/approach: To measure the narcissistic trait of a CEO, the study builds on a model using a set of 15 archival indicators. The usage of an abnormal optimistic tone is assessed quantitatively when looking at firms’ 10-K filings, where “abnormal” refers to tone that is unrelated to a firm’s performance, risk, and complexity. This approach allows for the use of firm-fixed effects for a sample of US listed firms over the period 1992-2012. Findings: The results show that CEO narcissism is significantly positively related to abnormal optimistic tone in 10-K filings. If a highly abnormal optimistic tone is present, the level of CEO narcissism is positively related to the likelihood of future seasoned equity offerings and larger future investments in research and development. Research limitations/implications: The findings are relevant for shareholders and stakeholders as well as auditors and legislators. All stakeholders should be aware of the overly optimistic reporting language resulting from CEO narcissism and need to make allowances for it when assessing firm performance based on financial disclosures. Originality/value: This study is the first to show in a large-scale sample how CEO narcissism can be related to a firm’s use of optimistic language, and thus contributes to the question of how personality traits affect an organization’s financial reporting strategy. © 2018, Emerald Publishing Limited.","CEO narcissism; Financial reporting; Language; Textual analysis; Tone",,"Lopatta, K.; Department of Accounting & Corporate Governance, Germany; email: kerstin.lopatta@uni-oldenburg.de",,"Emerald Group Publishing Ltd.",09513574,,,,"English","Account. Audit. Account. J.",Article,"Final","",Scopus,2-s2.0-85042352864
"Kaur A., Lodhia S.","57205655022;6506489705;","Stakeholder engagement in sustainability accounting and reporting: A study of Australian local councils",2018,"Accounting, Auditing and Accountability Journal","31","1",,"338","368",,20,"10.1108/AAAJ-12-2014-1901","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041748169&doi=10.1108%2fAAAJ-12-2014-1901&partnerID=40&md5=5dc7cf0ac3c584384550b55559659a86","University of South Australia, Adelaide, Australia","Kaur, A., University of South Australia, Adelaide, Australia; Lodhia, S., University of South Australia, Adelaide, Australia","Purpose: The purpose of this paper is to examine how stakeholders are engaged in the sustainability accounting and reporting processes of Australian local councils. Design/methodology/approach: Managerial stakeholder theory through the use of the notion of stakeholder salience provides a theoretical basis for exploring stakeholder engagement in the sustainability accounting and reporting process. Case study research was used to explore the stakeholder engagement practices of three Australian local councils. Data collection methods included interviews and document analysis. Findings: The findings of this research identified the importance of stakeholder engagement in the entire sustainability accounting and reporting process, the development of strategic plans and sustainability indicators, the measurement of sustainability performance and the preparation of sustainability reports. Research limitations/implications: This study, by integrating the sustainability accounting and reporting literature with the stakeholder salience concepts of power, legitimacy, urgency and proximity, illustrates the critical role of stakeholder engagement in the sustainability accounting and reporting process of three local councils. Practical implications: This study has implications for public sector organisations (PSOs) and their stakeholders in relation to stakeholder engagement in sustainability accounting and reporting. The findings of this study will also be useful to corporations in understanding the importance of stakeholder engagement in sustainability accounting and reporting. Social implications: The public sector is expected to be a leader in sustainability and this paper provides evidence of three councils who through their stakeholder engagement provide exemplars of useful practices that could be adopted by other entities. Originality/value: Prior research in PSOs has primarily focused on the sustainability accounting and reporting process but has given limited consideration to the involvement of stakeholders. The focus on stakeholder engagement through the use of managerial stakeholder theory extends the role of stakeholders from merely being an audience for sustainability reports to an influential contributor in the sustainability accounting and reporting process. © 2018, Emerald Publishing Limited.","Environmental; Local councils; Social; Stakeholder engagement; Stakeholder theory; Sustainability accounting and reporting",,"Lodhia, S.; University of South AustraliaAustralia; email: sumit.lodhia@unisa.edu.au",,"Emerald Group Publishing Ltd.",09513574,,,,"English","Account. Audit. Account. J.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85041748169
"Rana T.","57200578931;","A dialogue between accounting professors and two voices in my head",2018,"Accounting, Auditing and Accountability Journal","31","1",,"374","",,,"10.1108/AAAJ-04-2017-2897","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041747269&doi=10.1108%2fAAAJ-04-2017-2897&partnerID=40&md5=90b8caed5e8aeeaadf10a810cec5ccd3","Tarek Rana La Trobe University – Melbourne Campus, Wodonga, Australia","Rana, T., Tarek Rana La Trobe University – Melbourne Campus, Wodonga, Australia",[No abstract available],,,"Rana, T.; Tarek Rana La Trobe University – Melbourne CampusAustralia; email: t.rana@latrobe.edu.au",,"Emerald Group Publishing Ltd.",09513574,,,,"English","Account. Audit. Account. J.",Note,"Final","",Scopus,2-s2.0-85041747269
"Egbon O., Idemudia U., Amaeshi K.","56741512700;20734122300;24398503900;","Shell Nigeria’s Global Memorandum of Understanding and corporate-community accountability relations: A critical appraisal",2018,"Accounting, Auditing and Accountability Journal","31","1",,"51","74",,7,"10.1108/AAAJ-04-2016-2531","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041747239&doi=10.1108%2fAAAJ-04-2016-2531&partnerID=40&md5=009b343921169836e9b99d7b615c8e49","University of Essex, Essex, United Kingdom; York University, Toronto, Canada; University of Edinburgh Business School, Edinburgh, United Kingdom","Egbon, O., University of Essex, Essex, United Kingdom; Idemudia, U., York University, Toronto, Canada; Amaeshi, K., University of Edinburgh Business School, Edinburgh, United Kingdom","Purpose: The purpose of this paper is to examine whether Shell Nigeria’s Global Memorandum of Understanding (GMoU) promotes corporate-community accountability as a basis for fostering sustainable community development in the Niger Delta. Design/methodology/approach: Shell Nigeria’s GMoU stand-alone reports were analysed through the lenses of accountability and transparency theoretical frameworks to explore the extent to which GMoU, as a corporate social responsibility (CSR) initiative, is dialogically embedded and practised. Meaning-oriented content analysis was deductively used to isolate pertinent themes and generate findings from the background theoretical literature. Findings: The authors find that Shell discursively appropriates the meaning of accountability and transparency in a manner that allows it to maintain its social legitimacy and the asymmetric power relations between itself and host communities whilst restricting communities’ agency to hold it accountable. Shell does this by interpreting the notion of participation restrictively, selectively deploying the concept of transparency and accountability and subtly exerting excessive control over the GMoU. Thus, the GMoU’s potential to contribute to sustainable community development and positive corporate-community relation is unlikely tenable. Originality/value: Accountability and transparency are core and critical to corporate-community relations and for achieving community development CSR objectives, but are often taken for granted or ignored in the CSR literature on the Niger Delta of Nigeria. This paper addresses this gap in the literature by using accountability and transparency lenses to unpick GMoU model and contribute to studies on CSR practices by oil multinational corporations (MNCs) in developing countries. Indeed, the use of these lenses to explore CSR process offers new insights as to why CSR practices have failed to contribute to sustainable community development despite increased community spending by oil MNCs. © 2018, Emerald Publishing Limited.","Accountability/transparency; Corporate-community relations; CSR/GMoU; Engagement/dialogue; Niger Delta communities; Shell/SPDC",,"Egbon, O.; University of EssexUnited Kingdom; email: osamuyimen.egbon@uniben.edu",,"Emerald Group Publishing Ltd.",09513574,,,,"English","Account. Audit. Account. J.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85041747239
"Haswell S., Evans E.","32867702900;8432083900;","Enron, fair value accounting, and financial crises: a concise history",2018,"Accounting, Auditing and Accountability Journal","31","1",,"25","50",,4,"10.1108/AAAJ-04-2016-2525","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041742148&doi=10.1108%2fAAAJ-04-2016-2525&partnerID=40&md5=b850c15764e4c83a6d15f4ca30485223","Macquarie University, Sydney, Australia","Haswell, S., Macquarie University, Sydney, Australia; Evans, E., Macquarie University, Sydney, Australia","Purpose: While the debate about fair value accounting (FVA) and the global financial crisis (GFC) of 2008-2009 has been explored in the academic and professional literature, there has been little debate about the consequences of FVA being implicated in the crash of Enron around 2001, and the effect of this on later FVA developments and the GFC. The purpose of this paper is to examine how well regulators, political actors, and other commentators may have understood the use, misuse, effects and consequences of FVA at the time of Enron, and to examine how this collective understanding (or lack thereof) has influenced later accounting policy, especially that going into and arising from the GFC. Design/methodology/approach: Using content analysis, the commentary about FVA is traced through documents, primarily the US Congressional Hearings’ examination of the collapse of Enron that took place between December 2001 and December 2002. An assessment of the knowledge of and attitudes toward FVA is made from these and is then traced through later developments including policy responses before, during and after the GFC. Findings: Links are found between the collapse of Enron and adjustments to FVA in the mid-2000s, which in turn became implicated in the GFC. These linkages are explored in the context of a fair value world view held by global standards setters in the mid-2000s. During the timeline from the 1990s to the mid-2000s, those advocating and adopting FVA as part of this world view, may have had collectively an insufficient understanding of the consequences or effects of FVA technology. Originality/value: The study provides evidence of a direct link between Enron, the response of global standard setters, and the GFC controversy. © 2018, Emerald Publishing Limited.","Enron; Fair value accounting; GFC; Politics; Standard setting",,"Evans, E.; Macquarie UniversityAustralia; email: elaine.evans@mq.edu.au",,"Emerald Group Publishing Ltd.",09513574,,,,"English","Account. Audit. Account. J.",Article,"Final","",Scopus,2-s2.0-85041742148
"Perkiss S., Moerman L.","57193267625;8443027500;","A dispute in the making: A critical examination of displacement, climate change and the Pacific Islands",2018,"Accounting, Auditing and Accountability Journal","31","1",,"166","192",,5,"10.1108/AAAJ-06-2016-2582","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041735667&doi=10.1108%2fAAAJ-06-2016-2582&partnerID=40&md5=fe7dfe04136148288e431b9d45ca651e","University of Wollongong, Wollongong, Australia","Perkiss, S., University of Wollongong, Wollongong, Australia; Moerman, L., University of Wollongong, Wollongong, Australia","Purpose: The purpose of this paper is to present a forward-looking case of climate change induced displacement in the Pacific Islands as a multidimensional phenomenon with a moral dimension. Instead of seeking to provide a definitive solution to an imagined problem, the authors have identified the complexity of the situation through an exploration of the accounts of place and accountability for the consequences of displacement. Design/methodology/approach: The paper explores displacement from a sociological perspective. The authors use the sociology of worth (SOW) to anchor explicit and competing moral claims in an evaluation regime that considers questions of justice and the common good. The public accounts of place in the Pacific Islands provide the empirical material for a consideration of a situated crisis. While SOW is generally adopted for current crises or disputes, this study explores the pre-immigrant story and a future case of displacement. Bauman’s (1998, 2012) perspective on globalization is used to narrate the local conditions of place in a global context as reflective of a dominant social order. Findings: Since place is a multidimensional concept and experienced according to various states of being including physical, functional, spiritual and emotion or feeling, displacement is also felt at a multidimensional level. Thus to provide an account of a lived experience and to foster a moral accountability for climate induced displacement requires a consideration of multiple accounts and compromises that need to be considered. Research limitations/implications: As with the majority of accounting research that is concerned with the suffering of those at a distance, we too must tackle this conundrum in a meaningful way. As members of a society that is the largest per capita emitter of greenhouse gas, how do we speak for our drowning neighbors? The paper concludes with some insights from Boltanski (1999) as a way forward. Originality/value: The paper presents a forward-looking scenario of a looming crisis from a sociological perspective. It adds to the literature on alternative accounts by using stories, media, government reports and other sources to holistically build a narrative grounded in a current and imaged social order. © 2018, Emerald Publishing Limited.","Accountability; Climate change induced displacement; Environmental migration; Pacific Islands; Sociology of worth",,"Perkiss, S.; University of WollongongAustralia; email: sperkiss@uow.edu.au",,"Emerald Group Publishing Ltd.",09513574,,,,"English","Account. Audit. Account. J.",Article,"Final","",Scopus,2-s2.0-85041735667
"Varoutsa E., Scapens R.W.","56451655600;24296240400;","Trust and control in evolving inter-organisational relationships: Evidence from the aerospace industry",2018,"Accounting, Auditing and Accountability Journal","31","1",,"112","140",,6,"10.1108/AAAJ-02-2013-1218","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041735483&doi=10.1108%2fAAAJ-02-2013-1218&partnerID=40&md5=c64155de5dc772c206d31cb181c1f46b","Cardiff Business School, Cardiff University, Cardiff, United Kingdom; Alliance Manchester Business School, University of Manchester, Manchester, United Kingdom; Birmingham Business School, University of Birmingham, Birmingham, United Kingdom","Varoutsa, E., Cardiff Business School, Cardiff University, Cardiff, United Kingdom; Scapens, R.W., Alliance Manchester Business School, University of Manchester, Manchester, United Kingdom, Birmingham Business School, University of Birmingham, Birmingham, United Kingdom","Purpose: The purpose of this paper is to contribute to debates about the relationship between trust and control in the governance of inter-organisational relationships. In particular, the authors focus on the question of how the relationship between trust and control shifts over time. Design/methodology/approach: An in-depth case study was conducted in a company operating in the aerospace industry. The authors aim to understand this company’s practices and, at the same time, to use the case study to deepen the knowledge of the complex trust/control nexus. The authors follow the changes in the relationship between trust and control as the company restructured its supply chain, and discuss issues which it had to address in the later phases of the supply chain restructuring. Findings: The paper illustrates the duality of the trust/control nexus. The authors show how the studied company coped with the complex relationships with its suppliers as collaboration increased. The authors identify particular control mechanisms that the company developed to manage such complexity, such as a supplier strategy and a relationship profile tool. Research limitations/implications: The paper studies supply chain restructuring and the changing relationship of trust and control over time only from the perspective of the assembler/manufacturer which “owns”/manages the supply chain. Originality/value: The authors observe a move from inter-personal trust to inter-organisational trust. Furthermore, the authors illustrate how managers can intervene to maintain and stabilise trust and ensure that trust and control do not degrade or escalate beyond desirable levels. © 2018, Emerald Publishing Limited.","Aerospace industry; Control; Duality; Inter-organizational relationships; Supply chain maturity model; Trust",,"Varoutsa, E.; Cardiff Business School, United Kingdom; email: varoutsae@cardiff.ac.uk",,"Emerald Group Publishing Ltd.",09513574,,,,"English","Account. Audit. Account. J.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85041735483
"Gumb B., Dupuy P., Baker C.R., Blum V.","20734120900;56818717800;55418221700;35328985600;","The impact of accounting standards on hedging decisions",2018,"Accounting, Auditing and Accountability Journal","31","1",,"193","213",,3,"10.1108/AAAJ-03-2016-2448","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041734170&doi=10.1108%2fAAAJ-03-2016-2448&partnerID=40&md5=31c0a73615750396e0accd7479cc9262","Grenoble Ecole de Mana, Grenoble, France; Adelphi University, New York, NY, United States; Universite Grenoble Alpes, Grenoble, France","Gumb, B., Grenoble Ecole de Mana, Grenoble, France; Dupuy, P., Grenoble Ecole de Mana, Grenoble, France; Baker, C.R., Adelphi University, New York, NY, United States; Blum, V., Universite Grenoble Alpes, Grenoble, France","Purpose: The purpose of this paper is to study the effects of financial accounting standards on the economic decisions of managers. The primary research question addressed in the paper is whether the hedging behavior of corporate treasurers in France has been affected by the issuance of International Accounting Standard No. 39 and International Financial Reporting Standard No. 9 dealing with financial instruments and hedging. Design/methodology/approach: In all, 48 semi-structured interviews were conducted with French corporate treasurers. The interview instrument is included as an exhibit to this paper. The interviews were recorded and transcribed. In addition, three interviews were conducted with representatives of Big 4 audit firms who are experts in accounting for financial instruments. The empirical findings are interpreted using a theoretical framework derived from Jean Baudrillard who argues that the “map” (accounting results) tends to define the “territory” (economic decision-making) in a period of “hyperreality” (when the underlying economic reality is confused). In other words, accounting standards, and the reported numbers that result from such standards, can influence the economic decisions of managers and not merely represent the outcome of economic decisions already taken. Findings: Corporate treasurers often make decisions based on earnings impact. This finding is similar to findings in prior literature regarding the effects of accounting standards on economic decisions taken by managers. A fear of increased earnings volatility is central to the treasurers’ concerns. Also key is the complexity of the process for qualifying financial instruments for hedge accounting treatment. The authors also find that the behavior of corporate treasurers is neither stable nor homogeneous. The behavior appears to be the outcome of a collective learning process in which the corporate treasurer is only one actor. Research limitations/implications: The type of qualitative research undertaken in this study has its limitations. It cannot be demonstrated that the findings are generalizable. There is a contextual specificity to the treasurer’s function, which reinforces a particular focus on accounting results. The CFO is simultaneously the superior of the treasurer and responsible for financial reporting, and consequently subject to a conflict of interest that does not necessarily apply to other types of managers. Therefore the findings cannot apply to all managerial functions. Practical implications: The authors found that corporate treasurers focus on accrual-based earnings despite engaging in a function that is supposed to focus on cash flows. Even if the IASB believes that accounting standards should be used primarily by investors and creditors, they should acknowledge that there is a fear of earnings volatility by managers, and that there is an temptation toward increased use of other comprehensive income as an alternative to reporting volatile earnings numbers. Social implications: The research provides support for those who argue that international accounting standards that require fair value accounting for financial instruments have had a negative pro-cyclical impact on the real economy. Originality/value: This paper is a qualitative research study conducted in an area of research where there have previously been only quantitative studies. The access to a large number of French corporate treasurers is unique. The study supports prior findings regarding the influence of accounting standards on managerial behavior, but with an added theoretical interpretation related to Baudrillard’s arguments regarding the nature of the “map” and the “territory” in complex economic systems. © 2018, Emerald Publishing Limited.","Accounting standards; Corporate treasurers; Hedging; IFRS; Map; Territory",,"Baker, C.R.; Adelphi UniversityUnited States; email: baker3@adelphi.edu",,"Emerald Group Publishing Ltd.",09513574,,,,"English","Account. Audit. Account. J.",Article,"Final","",Scopus,2-s2.0-85041734170
"Matsubara S., Endo T.","57195682049;56174169500;","The role of local accounting standard setters in institutional complexity: “Explosion” of local standards in Japan",2018,"Accounting, Auditing and Accountability Journal","31","1",,"96","111",,6,"10.1108/AAAJ-01-2016-2375","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041733104&doi=10.1108%2fAAAJ-01-2016-2375&partnerID=40&md5=3bdfcd03b71fce344c9b831e762483e0","Tokai University, Hiratsuka, Japan; Kobe Daigaku Keizai Keiei Kenkyujo, Kobe, Japan","Matsubara, S., Tokai University, Hiratsuka, Japan; Endo, T., Kobe Daigaku Keizai Keiei Kenkyujo, Kobe, Japan","Purpose: The purpose of this paper is to locate the role of local standard setters in institutional complexity, where multiple sources of pressure for change and continuity coexist. The existing research does not fully explore this since it tends to illustrate the way in which a particular interpretation concerning certain accounting standards prevails over time (Archel et al., 2011; Murphy and O’Connell, 2013; Pelger, 2016; Young, 2014). Design/methodology/approach: It empirically examines and critiques the Japanese experience through the concepts of institutional complexity and translation that specify the relationship between the name and types of practice of accounting standards in the local context (Czarniawska and Sevón, 1996, 2005; Erlingsdóttfr and Lindberg, 2005; Røvik, 2016; Sahlin and Wedlin, 2008). Data sources are texts produced (between 2001 and 2015) by the local accounting standard setter and relevant organisations that represent firms, the certified public accountants and regulatory agency, respectively. Findings: The local accounting standard setter in Japan was exposed to competing pressures between change and maintenance, which was translated by the standard setter in Japan. Consequently, the translation led to an “explosion” of local accounting standards (“pure” International Financial Reporting Standards (IFRS), Japanese Generally Accepted Accounting Principles (GAAP), modified IFRS and US GAAP). Originality/value: This paper is the first attempt to systematically examine the role of a local standard setter under institutional complexity. It illustrates how institutional complexity is turned into divergent outcomes against the assumption of previous research that indicates multiple interpretations of particular accounting standards finally merging into a specific one. © 2018, Emerald Publishing Limited.","IFRS; Institutional perspective; Local standard setter; Translation",,"Matsubara, S.; Tokai UniversityJapan; email: saori.matsubara07@gmail.com",,"Emerald Group Publishing Ltd.",09513574,,,,"English","Account. Audit. Account. J.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85041733104
"Girdhar S., Jeppesen K.K.","57200577724;16744307900;","Practice variation in Big-4 transparency reports",2018,"Accounting, Auditing and Accountability Journal","31","1",,"261","285",,2,"10.1108/AAAJ-11-2015-2311","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041725769&doi=10.1108%2fAAAJ-11-2015-2311&partnerID=40&md5=ee1c3c9672f869e3fded8ade33b61bdc","University of Groningen, Groningen, Netherlands; Copenhagen Business School, Frederiksberg, Denmark","Girdhar, S., University of Groningen, Groningen, Netherlands; Jeppesen, K.K., Copenhagen Business School, Frederiksberg, Denmark","Purpose: The purpose of this paper is to examine the transparency reports published by the Big-4 public accounting firms in the UK, Germany and Denmark to understand the determinants of their content within the networks of big accounting firms. Design/methodology/approach: The study draws on a qualitative research approach, in which the content of transparency reports is analyzed and semi-structured interviews are conducted with key people from the Big-4 firms who are responsible for developing the transparency reports. Findings: The findings show that the content of transparency reports is inconsistent and the transparency reporting practice is not uniform within the Big-4 networks. Differences were found in the way in which the transparency reporting practices are coordinated globally by the respective central governing bodies of the Big-4. The content of the transparency reports is particularly influenced by the national institutional environment in which the Big-4 member firms operate, thus leading them to introduce practice variation and resulting in cross-national differences. Practical implications: The study results have important implications for standard setters, regulators and practitioners, as the research provides insights into the variation taking place within the common regulatory frame. Originality/value: This is the first study to analyze how transparency reporting practices are developed within the networks of Big-4 firms, thereby influencing the content of transparency reports. © 2018, Emerald Publishing Limited.","Accounting firms; Cross-country difference; Institutional logics; Legitimacy; Practice variation; Transparency reports",,"Jeppesen, K.K.; Copenhagen Business SchoolDenmark; email: kkj.acc@cbs.dk",,"Emerald Group Publishing Ltd.",09513574,,,,"English","Account. Audit. Account. J.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85041725769
"Gold S., Heikkurinen P.","7202072222;36095982000;","Transparency fallacy: Unintended consequences of stakeholder claims on responsibility in supply chains",2018,"Accounting, Auditing and Accountability Journal","31","1",,"318","337",,16,"10.1108/AAAJ-06-2015-2088","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041723591&doi=10.1108%2fAAAJ-06-2015-2088&partnerID=40&md5=e50dde903e86ecc6e47cfa13953c48ea","Faculty of Economics and Management, Universitat Kassel, Kassel, Germany; Sustainability Research Institute (SRI), University of Leeds, Leeds, United Kingdom","Gold, S., Faculty of Economics and Management, Universitat Kassel, Kassel, Germany; Heikkurinen, P., Sustainability Research Institute (SRI), University of Leeds, Leeds, United Kingdom","Purpose: The purpose of this paper is to focus on the research question of how stakeholder claims for transparency work as a means to support responsibility in the international supply chain. Design/methodology/approach: This theoretical study analyses the relationship between stakeholder claims for corporate transparency and responsible business in the global context, and develops a conceptual model for further theoretical and empirical work. Findings: The study finds that the call for corporate transparency is insufficient as a means to increase responsibility within international supply chains. The erroneous belief that stakeholder claims for transparency will lead to responsible behaviour is identified as the “transparency fallacy”. The fallacy emerges from the denial of opacity in organisations and the blindness to the conditions of international supply chains (including complexity, distance, and resistance) that work against attempts to increase transparency. Research limitations/implications: Acknowledging the limits of the transparency mechanism in both management theory and practice is necessary in order to advance responsible business in the international arena. Being conceptual in nature, the generic limitations of the type of research apply. Practical implications: While acknowledging opacity, corporate managers and stakeholders should focus on changing the supply chain conditions to support responsible behaviour. This includes reducing complexity, distance, and resistance in the supply network. Originality/value: This study contests the commonly assumed link between corporate transparency and responsibility, and sheds light on the limits and unintended consequences of stakeholder attempts to impose transparency on business organisations. © 2018, Emerald Publishing Limited.","Accountability; Corporate communication; Corporate responsibility; Stakeholder; Supply chain; Transparency",,"Gold, S.; Faculty of Economics and Management, Germany; email: gold@uni-kassel.de",,"Emerald Group Publishing Ltd.",09513574,,,,"English","Account. Audit. Account. J.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85041723591
"Liff R., Wahlström G.","54411013900;12902664900;","Failed crisis communication: the Northern Rock Bank case",2018,"Accounting, Auditing and Accountability Journal","31","1",,"237","260",,2,"10.1108/AAAJ-08-2015-2159","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041719576&doi=10.1108%2fAAAJ-08-2015-2159&partnerID=40&md5=2c99fc0943460193322e833df022888e","Gothenburg Research Institute, Gothenburg, Sweden","Liff, R., Gothenburg Research Institute, Gothenburg, Sweden; Wahlström, G., Gothenburg Research Institute, Gothenburg, Sweden","Purpose: Although granted funding from government agencies, Britain’s Northern Rock (NR) Bank experienced a depositors’ bank run in 2007. The purpose of this paper is to explore bank managers’ and the Triparties’ communications, in their failed attempt to reassure depositors during the crisis. Design/methodology/approach: The paper is based on content analysis of information given to depositors by bank managers and the Triparties via mass media. The theoretical concepts of rituals and masking were utilized. Findings: Results suggest that nonfinancial reporting supersedes financial reporting. Rather than hidden losses, bank regulators’ and politicians’ discussions of emergency funding for NR was the crucial incident signaling “something going on.” Even positive statements by prominent organizational actors may have signaled serious problems that compromised NR’s “business as usual” stance. Practical implications: Collective action manifested in a bank run is triggered by reasons other than numbers in financial reporting. The research results indicate a need to consider how regulatory authorities act during financial crises. Originality/value: Previous studies concluded that sensegivers must be consistent in framing communication to sensemakers. Sensemaking requires that the crisis communication is also consistent in the sensemakers’ framing. Because it is difficult for sensegivers to reshape the collective sensemakers’ frame, successful crisis communication requires that sensegivers change their communication to match the sensemakers’ frame, including symbolic actions. Additionally, a bank run is characterized first by loss of trust in financial reporting; second, in nonfinancial reporting; and, finally, in the sensegiving actor: a domino effect. © 2018, Emerald Publishing Limited.","Bank run; Collective sensemaking; Crisis communication; Regulation",,"Wahlström, G.; Gothenburg Research InstituteSweden; email: gunnar.wahlstrom@gri.gu.se",,"Emerald Group Publishing Ltd.",09513574,,,,"English","Account. Audit. Account. J.",Article,"Final","",Scopus,2-s2.0-85041719576
