Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Gallo L.A., Hann R.N., Li C.","57189344380;8347559900;57189344963;","Aggregate earnings surprises, monetary policy, and stock returns",2016,"Journal of Accounting and Economics","62","1",,"103","120",,23,"10.1016/j.jacceco.2016.04.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969577697&doi=10.1016%2fj.jacceco.2016.04.003&partnerID=40&md5=f4e6a4ad51b358b51b96e047877db296","Ross School of Business, University of Michigan, 701 Tappan Street, Ann Arbor, MI  48109, United States; Robert H. Smith School of Business, University of Maryland, College Park, MD  20742, United States; School of Accountancy, Singapore Management University, 60 Stamford Road, Singapore, 178900, Singapore","Gallo, L.A., Ross School of Business, University of Michigan, 701 Tappan Street, Ann Arbor, MI  48109, United States; Hann, R.N., Robert H. Smith School of Business, University of Maryland, College Park, MD  20742, United States; Li, C., School of Accountancy, Singapore Management University, 60 Stamford Road, Singapore, 178900, Singapore","This paper examines whether the negative association between aggregate earnings and returns is explained by the monetary policy news in aggregate earnings. Using Federal funds futures data to construct a measure of policy news, we find that aggregate earnings convey information about the Fed's policy actions. Additionally, the negative aggregate earnings-returns association is muted when we control for policy surprises. This result is more pronounced in periods with negative policy surprises, which tend to trigger a more significant market reaction. Taken together, these results suggest that aggregate earnings convey policy news and the market reacts negatively to policy surprises, which drives the negative aggregate earnings-returns association. © 2016 ElsevierB.V.","Aggregate earnings; Federal funds futures; Monetary policy; Stock returns",,"Hann, R.N.; Robert H. Smith School of Business, United States; email: rhann@rhsmith.umd.edu",,"Elsevier",01654101,,JAECD,,"English","J. Account. Econ.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84969577697
"Hilary G., Hsu C., Segal B., Wang R.","6505892271;24722492000;8260136200;57199208559;","The bright side of managerial over-optimism",2016,"Journal of Accounting and Economics","62","1",,"46","64",,20,"10.1016/j.jacceco.2016.04.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84965053095&doi=10.1016%2fj.jacceco.2016.04.001&partnerID=40&md5=8a063b0f2e3a85b0f2651e6afc65dcb8","INSEAD, 1 Ayer Rajah Avenue138676, Singapore; HKUST, Hong Kong; Fordham University, United States; Hebrew University, Israel; University of Queensland, Australia","Hilary, G., INSEAD, 1 Ayer Rajah Avenue138676, Singapore; Hsu, C., HKUST, Hong Kong; Segal, B., Fordham University, United States, Hebrew University, Israel; Wang, R., University of Queensland, Australia","Human estimation and inference are subject to systematic biases such as overconfidence and over-optimism. In contrast to prior research that has identified multiple negative consequences of these biases, we focus on positive effects. We empirically examine a setting in which over-optimism a) is a related but different bias from overconfidence, b) emerges dynamically in a rational economic framework, and c) generates higher managerial effort. Importantly, this additional effort improves firm profitability and market value. © 2016 Elsevier B.V.","Firm performance; Managerial effort; Over-optimism",,"Hilary, G.; INSEAD, 1 Ayer Rajah Avenue, Singapore; email: gilles.hilary@insead.edu",,"Elsevier",01654101,,JAECD,,"English","J. Account. Econ.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84965053095
"Michaely R., Rubin A., Vedrashko A.","6701739361;17136190700;55670693600;","Further evidence on the strategic timing of earnings news: Joint analysis of weekdays and times of day",2016,"Journal of Accounting and Economics","62","1",,"24","45",,13,"10.1016/j.jacceco.2016.04.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84965038824&doi=10.1016%2fj.jacceco.2016.04.002&partnerID=40&md5=04122526542f1e7b401dcfc64ee47be3","Johnson Graduate School of Management, Cornell University, Ithaca, NY  14853, United States; Interdisciplinary Center, Herzelia, 4610101, Israel; Beedie School of Business, Simon Fraser University, Burnaby, BC  V5A 1S6, Canada","Michaely, R., Johnson Graduate School of Management, Cornell University, Ithaca, NY  14853, United States, Interdisciplinary Center, Herzelia, 4610101, Israel; Rubin, A., Interdisciplinary Center, Herzelia, 4610101, Israel, Beedie School of Business, Simon Fraser University, Burnaby, BC  V5A 1S6, Canada; Vedrashko, A., Beedie School of Business, Simon Fraser University, Burnaby, BC  V5A 1S6, Canada","Using combinations of weekdays and times of day (before, during, and after trading hours) of earnings announcements, we examine whether managers attempt to strategically time these announcements. We document that the worst earnings news is announced on Friday evening and find robust evidence that only Friday evening announcements represent managers' rational opportunistic behavior. Friday evening announcements are followed by insider trading in the direction of earnings news and the largest post-earnings announcement drift. Managers also attempt to reduce interaction with investors and hide more than just earnings news by announcing on Friday evening. We find that Friday evening announcements occur later in the evening than announcements on other evenings, firms have a reduced propensity to hold conference calls, and major firm restructuring events are relatively more likely to occur after Friday evening announcements. © 2016 Elsevier B.V.","Earnings announcements; Friday evening; Hiding news; Inattention; Post-earnings announcement drift; Timing",,"Rubin, A.; Interdisciplinary CenterIsrael; email: arubin@sfu.ca",,"Elsevier",01654101,,JAECD,,"English","J. Account. Econ.",Article,"Final","",Scopus,2-s2.0-84965038824
"Akbas F., Meschke F., Wintoki M.B.","56798118800;35325337600;16403808500;","Director networks and informed traders",2016,"Journal of Accounting and Economics","62","1",,"1","23",,21,"10.1016/j.jacceco.2016.03.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964860849&doi=10.1016%2fj.jacceco.2016.03.003&partnerID=40&md5=edc7a565b357e3100ce7164169d23ce6","School of Business, University of Kansas, Lawrence, KS  66045, United States","Akbas, F., School of Business, University of Kansas, Lawrence, KS  66045, United States; Meschke, F., School of Business, University of Kansas, Lawrence, KS  66045, United States; Wintoki, M.B., School of Business, University of Kansas, Lawrence, KS  66045, United States","We provide evidence that sophisticated investors like short sellers, option traders, and financial institutions are more informed when trading stocks of companies with more connected board members. For firms with large director networks, the annualized return difference between the highest and lowest quintile of informed trading ranges from 4% to 7.2% compared to the same return difference in firms with less connected directors. Sophisticated investors better predict outcomes of upcoming earnings surprises and firm-specific news sentiment for companies with more connected directors. Changes in board connectedness are positively associated with changes in measures of adverse selection. © 2016 Elsevier B.V.","Director networks; Earnings announcements; Informed traders; Short interest; Short sellers",,"Wintoki, M.B.; School of Business, United States; email: jwintoki@ku.edu",,"Elsevier",01654101,,JAECD,,"English","J. Account. Econ.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84964860849
"Guan Y., Su L.N., Wu D., Yang Z.","55511402900;14834435400;23390969100;55521785400;","Do school ties between auditors and client executives influence audit outcomes?",2016,"Journal of Accounting and Economics","61","2-3",,"506","525",,65,"10.1016/j.jacceco.2015.09.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84965133891&doi=10.1016%2fj.jacceco.2015.09.003&partnerID=40&md5=68638d1f0a380480726afe0dfb8fd462","City University of Hong Kong, Hong Kong; The Hong Kong Polytechnic University, Hong Kong; The Chinese University of Hong Kong, Hong Kong","Guan, Y., City University of Hong Kong, Hong Kong; Su, L.N., The Hong Kong Polytechnic University, Hong Kong; Wu, D., The Chinese University of Hong Kong, Hong Kong; Yang, Z., City University of Hong Kong, Hong Kong","We identify connected auditors as those who attended the same university as the executives of their clients. Using manually collected data from China, we find that connected auditors are more likely to issue favorable audit opinions, especially for financially distressed clients. Moreover, companies audited by connected auditors report significantly higher discretionary accruals, are more likely to subsequently restate earnings downward, and have lower earnings response coefficients. Lastly, connected auditors earn higher audit fees. Collectively, our evidence suggests the impairment of audit quality when auditors and client executives have school ties and the presence of social reciprocity derived from school ties. © 2015 Elsevier B.V.","Audit fee; Audit quality; School tie; Social network",,"Guan, Y.; City University of Hong KongHong Kong; email: yyguan@cityu.edu.hk",,"Elsevier",01654101,,JAECD,,"English","J. Account. Econ.",Article,"Final","",Scopus,2-s2.0-84965133891
"Lennox C., Wu X., Zhang T.","14521159700;56129475600;55729006800;","The effect of audit adjustments on earnings quality: Evidence from China",2016,"Journal of Accounting and Economics","61","2-3",,"545","562",,44,"10.1016/j.jacceco.2015.08.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84965107044&doi=10.1016%2fj.jacceco.2015.08.003&partnerID=40&md5=a741a6481e391b40537c81a1fe262142","Leventhal School of Accounting, University of Southern California, United States; School of Accountancy, Central University of Finance and Economics, China; CUHK Business School, The Chinese University of Hong Kong, Hong Kong","Lennox, C., Leventhal School of Accounting, University of Southern California, United States; Wu, X., School of Accountancy, Central University of Finance and Economics, China; Zhang, T., CUHK Business School, The Chinese University of Hong Kong, Hong Kong","We examine how adjustments to earnings during year-end audits affect measures of earnings quality. There are four key findings. First, audit adjustments cause earnings to become smoother and more persistent. Second, the adjustments result in higher accrual quality. Third, audit adjustments have a larger negative effect on signed accruals than absolute accruals. Fourth, the adjustments do not reduce the discontinuity in the earnings distribution around zero. These findings are of interest to researchers who use earnings properties as proxies for earnings quality and audit quality. However, we caution that our findings for China may not generalize to other countries. © 2015 Elsevier B.V.","Audit adjustments; Earnings quality",,"Lennox, C.; Leventhal School of Accounting, United States",,"Elsevier B.V.",01654101,,JAECD,,"English","J. Account. Econ.",Article,"Final","",Scopus,2-s2.0-84965107044
"Zuo L.","57188859586;","The informational feedback effect of stock prices on management forecasts",2016,"Journal of Accounting and Economics","61","2-3",,"391","413",,25,"10.1016/j.jacceco.2016.03.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963878002&doi=10.1016%2fj.jacceco.2016.03.001&partnerID=40&md5=c3a922afdcec4926f69fe3969e244fda","Samuel Curtis Johnson Graduate School of Management, Cornell University, United States","Zuo, L., Samuel Curtis Johnson Graduate School of Management, Cornell University, United States","Using management earnings forecasts over the period 1996-2010, I find that the sensitivity of forecast revisions to contemporaneous stock returns is increasing in the amount of investors' private information in prices. This effect remains after controlling for various confounds and is robust to the use of mutual fund redemptions as a shock to price changes that is exogenous to fundamental news. Furthermore, investors' private information helps managers improve their forecast accuracy. Together, these findings suggest that stock prices contain information that managers do not otherwise have regarding firms' fundamentals, and that managers incorporate this information in their earnings forecasts. © 2016 Elsevier B.V.","Corporate disclosure; Learning from prices; Management forecasts; Mutual fund redemptions; Private information; Probability of informed trading",,"Zuo, L.; Samuel Curtis Johnson Graduate School of Management, United States; email: luozuo@cornell.edu",,"Elsevier",01654101,,JAECD,,"English","J. Account. Econ.",Article,"Final","",Scopus,2-s2.0-84963878002
"Hoitash R., Hoitash U., Kurt A.C.","20433597800;24337937400;57188838085;","Do accountants make better chief financial officers?",2016,"Journal of Accounting and Economics","61","2-3",,"414","432",,31,"10.1016/j.jacceco.2016.03.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963717553&doi=10.1016%2fj.jacceco.2016.03.002&partnerID=40&md5=e788dd129a19b40d9d5493863213e7cf","McCallum Graduate School of Business, Department of Accountancy, Bentley University, 175 Forest Street, Waltham, MA  02452-4705, United States; D'Amore-McKim School of Business, Northeastern University, 404 Hayden Hall, 360 Huntington Avenue, Boston, MA  02115-5000, United States; Sawyer Business School, Suffolk University, 120 Tremont Street, Boston, MA  02108, United States","Hoitash, R., McCallum Graduate School of Business, Department of Accountancy, Bentley University, 175 Forest Street, Waltham, MA  02452-4705, United States; Hoitash, U., D'Amore-McKim School of Business, Northeastern University, 404 Hayden Hall, 360 Huntington Avenue, Boston, MA  02115-5000, United States; Kurt, A.C., Sawyer Business School, Suffolk University, 120 Tremont Street, Boston, MA  02108, United States","We examine whether chief financial officers (CFOs) with accounting backgrounds (accountant CFOs) are associated with more conservative corporate outcomes. We find that, in high-growth industries, firms with accountant CFOs invest less in research and development and capital expenditures and are less likely to engage in external financing. In low-growth industries, we find that firms with accountant CFOs exhibit greater cost efficiency. Our results are consistent with risk aversion on the part of accountant CFOs. We further document that accountant CFOs are negatively associated with firm value in high-growth industries and positively associated with firm value in low-growth industries. © 2016 Elsevier B.V.","Accounting background; Chief financial officer; Cost control; Financing activity; Firm value; Investment; Risk aversion",,"Hoitash, R.; McCallum Graduate School of Business, 175 Forest Street, United States; email: rhoitash@bentley.edu",,"Elsevier",01654101,,JAECD,,"English","J. Account. Econ.",Article,"Final","",Scopus,2-s2.0-84963717553
"Baldenius T., Glover J., Xue H.","6603186361;7202417483;57188725987;","Relational contracts with and between agents",2016,"Journal of Accounting and Economics","61","2-3",,"369","390",,5,"10.1016/j.jacceco.2016.01.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962509996&doi=10.1016%2fj.jacceco.2016.01.002&partnerID=40&md5=8fac804a2bd7b216290fe9e3e7ef2f06","New York University, Stern School of Business, United States; Columbia University, Graduate School of Business, United States","Baldenius, T., New York University, Stern School of Business, United States; Glover, J., Columbia University, Graduate School of Business, United States; Xue, H., New York University, Stern School of Business, United States","We study a dynamic multi-agent model with a verifiable team performance measure and non-verifiable individual measures. The optimal contract can be interpreted as an explicit contract that specifies a minimum bonus pool as a function of the verifiable measure and an implicit contract that gives the principal discretion to increase the size of the pool and to allocate it among the agents. To mitigate the threat of collusion, the optimal contract often converts any exogenous productive interdependence into strategic payoff independence for the agents. Under productive complements, an unconditional bonus pool (pay without performance) can be less costly than one conditioned on the verifiable team measure. © 2016 Elsevier B.V.","Bonus pools; Dynamic contracting; Non-verifiable performance measures; Relational contracts; Relative performance evaluation",,"Glover, J.; Columbia University, United States",,"Elsevier",01654101,,JAECD,,"English","J. Account. Econ.",Article,"Final","",Scopus,2-s2.0-84962509996
"Lamoreaux P.T.","56539692600;","Does PCAOB inspection access improve audit quality? An examination of foreign firms listed in the United States",2016,"Journal of Accounting and Economics","61","2-3",,"313","337",,47,"10.1016/j.jacceco.2016.02.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962140512&doi=10.1016%2fj.jacceco.2016.02.001&partnerID=40&md5=5448aade891e601ae237419801e39e41","W. P. Carey School of Business, Arizona State University, BA 297C PO BOX 873606, Tempe, AZ  85287, United States","Lamoreaux, P.T., W. P. Carey School of Business, Arizona State University, BA 297C PO BOX 873606, Tempe, AZ  85287, United States","To gain insight into the impact of the Public Company Accounting Oversight Board's (PCAOB) auditor inspection program, I examine the association between the PCAOB's access to inspect auditors of foreign SEC registrants and audit quality. Although the PCAOB is mandated to inspect all auditors of SEC registrants, certain foreign governments prohibit PCAOB inspections of their domestic auditors, providing variation in PCAOB inspection access that is not available when studying a sample of US companies. I find that auditors subject to PCAOB inspection access provide higher quality audits as measured by more going concern opinions, more reported material weaknesses, and less earnings management, relative to auditors not subject to PCAOB inspection access. There is no observable difference between the two sets of auditors prior to the PCAOB inspection regime. The positive effect of PCAOB inspection access on audit quality is observed in jurisdictions with, and without, a local audit regulator. Overall, the results are consistent with PCAOB inspection access being positively associated with audit quality. © 2016 Elsevier B.V.","Audit quality; Audit regulation; G18; Going concern; Internal control weakness; L51; M49; PCAOB",,"Lamoreaux, P.T.; W. P. Carey School of Business, BA 297C PO BOX 873606, United States; email: Phillip.lamoreaux@asu.edu",,"Elsevier",01654101,,JAECD,,"English","J. Account. Econ.",Article,"Final","",Scopus,2-s2.0-84962140512
"Fich E.M., Rice E.M., Tran A.L.","6507400886;57220521820;56754162000;","Contractual revisions in compensation: Evidence from merger bonuses to target CEOs",2016,"Journal of Accounting and Economics","61","2-3",,"338","368",,10,"10.1016/j.jacceco.2015.12.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962094644&doi=10.1016%2fj.jacceco.2015.12.002&partnerID=40&md5=f5b0f790455ff7bfdf21fcc5e69f2d3c","LeBow College of Business, Drexel University, Philadelphia, PA  19104, United States; Foster School of Business, University of Washington, Seattle, WA  98195, United States; Cass Business School, City University London, London, EC1Y 8TZ, United Kingdom","Fich, E.M., LeBow College of Business, Drexel University, Philadelphia, PA  19104, United States; Rice, E.M., Foster School of Business, University of Washington, Seattle, WA  98195, United States; Tran, A.L., Cass Business School, City University London, London, EC1Y 8TZ, United Kingdom","Do merger bonuses to target CEOs facilitate a wealth transfer from target to acquirer shareholders? We test this hypothesis against an alternative that bonuses enable a useful contractual revision in compensation contracts when takeovers generate small synergies. When target CEOs get a merger bonus, acquirers pay lower premiums, but they also typically get less in the form of low synergies. Moreover, both stock and accounting returns to the acquirers are lower on average in deals with target CEO bonuses. These results support the contractual revision alternative. Nevertheless, wealth transfer occurs when merger bonuses are present in deals where targets exhibit high pre-takeover abnormal accruals or are subject to SEC enforcement actions. © 2015 Elsevier B.V.","Abnormal accruals; Acquisitions; Merger bonus; SEC enforcement action; Synergies; Wealth transfer",,"Rice, E.M.; Foster School of Business, United States; email: erice@uw.edu",,"Elsevier",01654101,,JAECD,,"English","J. Account. Econ.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84962094644
"Kim J.-B., Li L., Lu L.Y., Yu Y.","8304603800;57213398221;57157957800;55731442300;","Financial statement comparability and expected crash risk",2016,"Journal of Accounting and Economics","61","2-3",,"294","312",,82,"10.1016/j.jacceco.2015.12.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960090847&doi=10.1016%2fj.jacceco.2015.12.003&partnerID=40&md5=c1d0dfcc48b77fb873a93453a3761400","University of Waterloo, Canada; University of New South Wales, Australia; Australian National University, Australia; City University of Hong Kong, Hong Kong","Kim, J.-B., University of Waterloo, Canada; Li, L., University of New South Wales, Australia; Lu, L.Y., Australian National University, Australia; Yu, Y., City University of Hong Kong, Hong Kong","This study examines the impact of financial statement comparability on ex ante crash risk. Using the comparability measures of De Franco et al. (2011), we find that expected crash risk decreases with financial statement comparability, and this negative relation is more pronounced in an environment where managers are more prone to withhold bad news. We also provide evidence that comparability can mitigate the asymmetric market reaction to bad versus good news disclosures. Our results suggest that financial statement comparability disinclines managers from bad news hoarding, which reduces investors' perceptions of a firm's future crash risk. © 2016 Elsevier B.V.","Bad news hoarding; Expected crash risk; Financial statement comparability",,"Yu, Y.; The Department of Accountancy, 83 Tat Chee Ave., Hong Kong; email: yangxin.yu@cityu.edu.hk",,"Elsevier",01654101,,JAECD,,"English","J. Account. Econ.",Article,"Final","",Scopus,2-s2.0-84960090847
"Ham C., Koharki K.","57194549528;55588169100;","The association between corporate general counsel and firm credit risk",2016,"Journal of Accounting and Economics","61","2-3",,"274","293",,7,"10.1016/j.jacceco.2016.01.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959305842&doi=10.1016%2fj.jacceco.2016.01.001&partnerID=40&md5=36a694a926f48dca9144320d0d2d82f4","Washington University in St. Louis, Olin Business School, One Brookings Drive, 240 Simon Hall, St. Louis, MO  63130, United States; Washington University in St. Louis, Olin Business School, One Brookings Drive, 238 Simon Hall, St. Louis, MO  63130, United States","Ham, C., Washington University in St. Louis, Olin Business School, One Brookings Drive, 240 Simon Hall, St. Louis, MO  63130, United States; Koharki, K., Washington University in St. Louis, Olin Business School, One Brookings Drive, 238 Simon Hall, St. Louis, MO  63130, United States","This paper examines whether bond market participants alter their credit risk assessments of firms that appoint the corporate general counsel (GC) to senior management. GCs may place less emphasis on their gatekeeping responsibilities upon appointment to senior management, thus potentially resulting in increased firm credit risk. Using changes in firm-level credit ratings and credit default swap spreads to proxy for changes in credit risk, we find a positive association between GC promotions to senior management and increases in firm credit risk. Additionally, the increased personal liability for GCs under the Sarbanes-Oxley Act only partially mitigates this association. © 2016 Elsevier B.V.","Credit rating agency; Credit risk; General counsel",,"Koharki, K.; Washington University in St. Louis, One Brookings Drive, 238 Simon Hall, United States; email: koharki@olin.wustl.edu",,"Elsevier",01654101,,JAECD,,"English","J. Account. Econ.",Article,"Final","",Scopus,2-s2.0-84959305842
"Drake M.S., Roulstone D.T., Thornock J.R.","33367628600;6506748332;37125061600;","The usefulness of historical accounting reports",2016,"Journal of Accounting and Economics","61","2-3",,"448","464",,19,"10.1016/j.jacceco.2015.12.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958267683&doi=10.1016%2fj.jacceco.2015.12.001&partnerID=40&md5=c12c849d58069fb7cc7e7343494d1bef","Marriott School of Management, Brigham Young University, United States; Fisher College of Business, The Ohio State University, United States; Foster School of Business, University of Washington, United States","Drake, M.S., Marriott School of Management, Brigham Young University, United States; Roulstone, D.T., Fisher College of Business, The Ohio State University, United States; Thornock, J.R., Foster School of Business, University of Washington, United States","In this study we investigate the usefulness of historical accounting reports (10-Ks and 10-Qs) by examining four settings where we expect investors to acquire historical reports in order to obtain qualitative and quantitative information that contextualizes and conditions information released in the current period. Using a novel dataset that tracks user requests for accounting reports stored in the SEC EDGAR database, we find that requests for historic reports during the fiscal year are positively associated with financial reporting complexity and that requests around earnings announcements are positively associated with accounting discretion and negative earnings shocks (particularly for conservative firms). Finally, we find that daily requests for historical reports are positively associated with shocks to firm value (particularly negative shocks). Overall, our evidence suggests that historical reports make up an important component of the information mosaic assembled by investors. © 2015 Elsevier B.V.","EDGAR; Historical accounting reports; Information acquisition; Usefulness",,"Roulstone, D.T.; Fisher College of Business, United States; email: roulstone.1@osu.edu",,"Elsevier",01654101,,JAECD,,"English","J. Account. Econ.",Article,"Final","",Scopus,2-s2.0-84958267683
"Arya A., Mittendorf B.","7006079514;6603191647;","On the synergy between disclosure and investment beauty contests",2016,"Journal of Accounting and Economics","61","2-3",,"255","273",,3,"10.1016/j.jacceco.2015.11.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957099267&doi=10.1016%2fj.jacceco.2015.11.003&partnerID=40&md5=ba3f93341ecf939af84e4f8c2698c6ad","Fisher College of Business, The Ohio State University, Columbus, OH  43210, United States","Arya, A., Fisher College of Business, The Ohio State University, Columbus, OH  43210, United States; Mittendorf, B., Fisher College of Business, The Ohio State University, Columbus, OH  43210, United States","Many investments are noted for their ""beauty contest"" features in that decision makers desire conformity with others' choices due to inherent complementarities. This paper examines the incentives of firms to take preemptive action and publicly disclose their investments in such beauty contests. In this case, it is the beauty contest desire for coordination that incentivizes a firm to disclose because doing so allows it to convey information that establishes norms and thereby influence subsequent actions of others. Disclosure recipients too benefit from this arrangement because they access additional information on which to base their decisions. © 2015 Elsevier B.V.","Beauty contests; Disclosure; Private information",,"Arya, A.; Fisher College of Business, United States; email: arya.4@osu.edu",,"Elsevier",01654101,,JAECD,,"English","J. Account. Econ.",Article,"Final","",Scopus,2-s2.0-84957099267
"Li O.Z., Lin Y., Robinson J.R.","8904992700;57005655200;57217350603;","The effect of capital gains taxes on the initial pricing and underpricing of IPOs",2016,"Journal of Accounting and Economics","61","2-3",,"465","485",,6,"10.1016/j.jacceco.2015.10.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84950130519&doi=10.1016%2fj.jacceco.2015.10.004&partnerID=40&md5=afcf4e6e40585c0cd3b4ee0b1144b9cc","National University of Singapore, Singapore; City University of Hong Kong, Hong Kong; Texas A and M University, United States","Li, O.Z., National University of Singapore, Singapore; Lin, Y., City University of Hong Kong, Hong Kong; Robinson, J.R., Texas A and M University, United States","We investigate the extent to which capitalization of expected capital gains taxes and the lock-in effect induced by the capital gains tax rate differential simultaneously impact the pricing and underpricing of initial public offerings (IPOs). Using a large sample of IPOs from 1987 to 2010, we estimate regressions of offer prices and first-day underpricing on tax rates. Supporting tax capitalization, IPO offer prices decrease in long-term capital gains taxes. Supporting lock-in, IPO underpricing increases in the long-term and short-term tax rate differential. These effects are consistent with capital gains taxes simultaneously reducing IPO proceeds and exacerbating IPO underpricing. © 2015 Elsevier B.V.","IPO underpricing; Lock-in; Tax capitalization",,"Li, O.Z.; Department of Accounting, Mochtar Riady Building, Biz 1, 15 Kent Ridge Drive, Singapore; email: bizzhenl@nus.edu.sg",,"Elsevier",01654101,,JAECD,,"English","J. Account. Econ.",Article,"Final","",Scopus,2-s2.0-84950130519
"Demerjian P.R., Owens E.L.","51565467100;54407452500;","Measuring the probability of financial covenant violation in private debt contracts",2016,"Journal of Accounting and Economics","61","2-3",,"433","447",,51,"10.1016/j.jacceco.2015.11.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949845629&doi=10.1016%2fj.jacceco.2015.11.001&partnerID=40&md5=41e3c019cdf617c085ad1af905fb7e20","Foster School of Business, University of Washington, 470 Paccar Hall, Box 353226, Seattle, WA  98195, United States; Goizueta Business School, Emory University, 1300 Clifton Road, Atlanta, GA  30322, United States","Demerjian, P.R., Foster School of Business, University of Washington, 470 Paccar Hall, Box 353226, Seattle, WA  98195, United States; Owens, E.L., Goizueta Business School, Emory University, 1300 Clifton Road, Atlanta, GA  30322, United States","We measure the probability that a borrower will violate financial covenants in private debt contracts. We analyze hand-coded data and specify standard covenant definitions using Compustat data that minimize measurement error for all individual Dealscan covenants. We use these definitions to create a measure of aggregate probability of violation, which can be used across all covenants in a loan or among covenant subsets of interest. We provide evidence that our aggregate probability measure is superior to alternatives used in prior literature. © 2015 Elsevier B.V.","Covenant violation; Dealscan; Debt covenants",,"Demerjian, P.R.; Foster School of Business, 470 Paccar Hall, Box 353226, United States; email: pdemerj@uw.edu",,"Elsevier",01654101,,JAECD,,"English","J. Account. Econ.",Article,"Final","",Scopus,2-s2.0-84949845629
"Huyghebaert N., Xu W.","56070153900;56734847500;","Bias in the post-IPO earnings forecasts of affiliated analysts: Evidence from a Chinese natural experiment",2016,"Journal of Accounting and Economics","61","2-3",,"486","505",,11,"10.1016/j.jacceco.2015.10.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949008142&doi=10.1016%2fj.jacceco.2015.10.002&partnerID=40&md5=87540f76906755669cf218b863831df0","KU Leuven, Faculty of Economics and Business, Department of Accountancy, Finance and Insurance, Naamsestraat 69, Leuven, 3000, Belgium; Fonds Wetenschappelijk Onderzoek11C7912N, Belgium","Huyghebaert, N., KU Leuven, Faculty of Economics and Business, Department of Accountancy, Finance and Insurance, Naamsestraat 69, Leuven, 3000, Belgium; Xu, W., KU Leuven, Faculty of Economics and Business, Department of Accountancy, Finance and Insurance, Naamsestraat 69, Leuven, 3000, Belgium, Fonds Wetenschappelijk Onderzoek11C7912N, Belgium","Investment banks and issuers of Chinese domestic IPOs became fully responsible for IPO offer prices only on June 10, 2009. Before this regulatory reform, the optimistic bias in post-IPO earnings forecasts is highly comparable across affiliated and unaffiliated analysts. Afterward, the forecasts of affiliated analysts are 33 percentage points more positively distorted on average. In the first 90 days after an IPO, this relative forecast bias even increases to 63 percentage points and enlarges further when the issuer[U+05F3]s stock price drops in the aftermarket. Affiliated analysts distort especially their forecasts for fiscal years further away from the forecast release date. © 2015 Elsevier B.V.","Conflicts of interest; Earnings forecasts; Investment bank; IPO",,"Xu, W.; KU Leuven, Naamsestraat 69, Belgium; email: weidong.xu@kuleuven.be",,"Elsevier",01654101,,JAECD,,"English","J. Account. Econ.",Article,"Final","",Scopus,2-s2.0-84949008142
